payment_id,invoice_id,paid_on,amount,method,status
645,774,2023-07-25,13061.46,ach,settled
646,775,2023-09-06,10802.6,ach,settled
647,776,2023-10-27,4862.73,ach,settled
648,777,2023-12-26,25293.26,ach,settled
649,778,2024-01-17,30950.8,card,settled
650,780,2024-04-22,26463.37,card,settled
651,781,2024-05-15,19097.79,wire,settled
652,782,2024-06-24,13539.54,wire,settled
653,783,2024-07-22,714.63,ach,settled
654,784,2024-10-05,1706.67,card,settled
655,785,2024-11-19,21436.14,wire,settled
656,786,2023-07-21,15362.36,ach,settled
657,787,2023-08-17,15317.02,ach,settled
658,788,2023-10-17,13512.09,card,settled
659,790,2023-12-20,36674.74,ach,settled
660,791,2024-02-14,15331.68,card,settled
661,792,2024-04-22,20403.23,wire,settled
662,793,2024-05-23,32388.87,card,settled
663,794,2024-06-21,7823.24,ach,settled
664,795,2024-07-24,28409.07,card,settled
665,798,2024-10-04,2184.37,wire,settled
666,799,2024-11-10,7058.14,wire,settled
667,800,2024-12-18,1514.94,ach,settled
668,801,2023-07-06,260.58,wire,settled
669,802,2023-08-16,26260.9,ach,settled
670,803,2023-09-27,19144.86,card,settled
671,804,2023-10-08,20693.34,wire,settled
672,805,2023-11-26,5913.81,wire,settled
673,806,2024-01-11,5739.4,card,settled
674,807,2024-02-24,22012.25,wire,settled
675,809,2024-04-26,20593.81,card,settled
676,810,2024-05-23,17523.87,ach,settled
677,811,2024-06-04,16991.19,card,settled
678,812,2024-07-26,1840.64,ach,settled
679,813,2024-08-17,6659.19,wire,settled
680,814,2024-10-17,3985.98,ach,settled
681,815,2024-11-13,1251.9,wire,settled
682,816,2024-12-18,5322.32,wire,settled
683,817,2023-07-12,16611.84,wire,settled
684,818,2023-08-17,19079.31,wire,settled
685,819,2023-09-12,24980.99,wire,settled
686,821,2023-11-14,3578.54,wire,settled
687,822,2023-12-06,1764.8,wire,settled
688,823,2024-01-30,1694.94,ach,settled
689,824,2024-02-15,3895.52,wire,settled
690,825,2024-03-08,3483.2,ach,settled
691,826,2024-04-07,3677.82,ach,settled
692,827,2024-05-15,2957.15,ach,settled
693,828,2024-08-08,11682.28,wire,settled
694,829,2024-09-10,12496.27,card,settled
695,831,2024-12-26,20787.22,ach,settled
696,832,2023-07-15,386.69,wire,settled
697,834,2023-10-17,14046.5,ach,settled
698,835,2023-11-11,2239.64,card,settled
699,836,2023-12-11,14866.0,card,settled
700,839,2024-03-12,4153.26,wire,settled
701,840,2024-05-13,15979.15,wire,settled
702,841,2024-08-08,10277.0,card,settled
703,842,2024-09-26,2088.38,card,settled
704,844,2024-11-16,7675.96,wire,settled
705,846,2023-07-27,18810.48,ach,settled
706,847,2023-08-26,5031.53,card,settled
707,848,2023-09-18,9885.2,card,settled
708,849,2023-10-21,27346.56,card,settled
709,850,2024-01-08,3483.08,wire,settled
710,851,2024-02-14,16926.36,card,settled
711,852,2024-03-11,10498.68,ach,settled
712,853,2024-05-10,17295.94,wire,settled
713,854,2024-07-09,8634.39,wire,settled
714,855,2024-08-29,16336.6,wire,settled
715,856,2024-09-25,1253.86,wire,settled
716,858,2024-11-17,6120.9,ach,settled
717,860,2023-07-15,10291.69,card,settled
718,862,2023-09-15,2592.42,card,settled
719,863,2023-10-11,5967.45,card,settled
720,864,2023-11-18,8455.12,wire,settled
721,865,2023-12-15,27408.38,wire,settled
722,866,2024-01-13,8099.66,ach,settled
723,867,2024-02-16,8547.88,wire,settled
724,868,2024-03-27,15956.19,ach,settled
725,869,2024-08-18,10645.58,ach,settled
726,870,2024-10-17,7086.92,wire,settled
727,871,2024-11-07,12489.31,card,settled
728,872,2024-12-28,16857.49,ach,settled
729,873,2023-07-27,4501.13,ach,settled
730,874,2023-08-21,9788.97,ach,settled
731,875,2023-10-27,12672.78,card,settled
732,876,2023-11-11,13971.62,card,settled
733,877,2023-12-10,3173.85,card,settled
734,878,2024-01-16,918.6,card,settled
735,879,2024-02-14,30387.8,card,settled
736,881,2024-04-22,9846.55,card,settled
737,883,2024-06-20,5195.7,wire,settled
738,884,2024-08-16,4323.78,card,settled
739,885,2024-09-25,31752.77,card,settled
740,886,2024-10-16,1366.7,ach,settled
741,888,2023-07-22,161.87,ach,settled
742,889,2023-08-25,4903.55,wire,settled
743,890,2023-11-08,38754.36,ach,settled
744,891,2023-12-25,13163.68,card,settled
745,892,2024-01-06,29883.53,wire,settled
746,894,2024-05-17,608.03,card,settled
747,895,2024-06-10,16698.85,wire,settled
748,896,2024-07-21,13458.85,card,settled
749,897,2024-08-11,14404.59,wire,settled
750,898,2024-10-05,2836.84,wire,settled
751,899,2024-11-23,29890.68,ach,settled
752,900,2023-07-15,16004.98,wire,settled
753,901,2023-08-22,20021.57,ach,settled
754,902,2023-09-23,10096.7,wire,settled
755,905,2023-12-14,7804.06,card,settled
756,906,2024-01-24,8082.55,ach,settled
757,907,2024-02-09,23601.62,ach,settled
758,909,2024-04-14,3982.32,card,settled
759,910,2024-05-24,20577.96,card,settled
760,911,2024-06-12,4625.68,ach,settled
761,912,2024-07-22,17428.4,wire,settled
762,913,2024-08-10,4523.7,wire,settled
763,914,2024-09-14,5743.08,ach,settled
764,915,2024-10-26,15278.02,wire,settled
765,916,2024-11-24,13974.73,card,settled
766,917,2023-07-17,21101.56,ach,settled
767,918,2023-08-27,4583.4,wire,settled
768,919,2023-09-05,18611.11,wire,settled
769,920,2023-10-23,13145.44,card,settled
770,921,2023-11-05,4337.69,ach,settled
771,922,2024-02-23,18653.5,ach,settled
772,923,2024-03-06,4324.25,ach,settled
773,924,2024-05-20,13066.98,card,settled
774,925,2024-06-20,19935.96,ach,settled
775,926,2024-07-27,15872.65,card,settled
776,927,2024-08-17,6266.22,ach,settled
777,929,2024-11-15,9452.35,ach,settled
778,930,2024-12-16,422.54,wire,settled
779,931,2023-07-11,13463.32,card,settled
780,932,2023-08-09,32072.4,ach,settled
781,933,2023-09-19,9129.17,card,settled
782,934,2023-10-16,11784.21,card,settled
783,935,2023-11-16,9375.74,ach,settled
784,936,2024-01-15,1429.39,ach,settled
785,937,2024-02-12,17418.06,card,settled
786,938,2024-03-05,24598.94,ach,settled
787,940,2024-06-22,5740.25,card,settled
788,941,2024-07-17,10202.82,card,settled
789,943,2024-10-11,6392.2,ach,settled
790,944,2024-11-10,10584.06,wire,settled
791,946,2024-01-29,4296.86,wire,settled
792,947,2024-02-11,12259.44,ach,settled
793,948,2024-03-21,28758.27,wire,settled
794,949,2024-04-18,19159.36,wire,settled
795,951,2024-06-22,15027.5,wire,settled
796,952,2024-07-10,20195.32,wire,settled
797,954,2024-09-25,8985.9,wire,settled
798,955,2024-10-19,6589.85,ach,settled
799,956,2024-11-11,12181.97,wire,settled
800,957,2024-12-24,43085.49,wire,settled
801,958,2023-07-22,5041.69,card,settled
802,959,2023-09-17,26106.26,wire,settled
803,960,2023-10-14,11249.61,wire,settled
804,961,2023-12-16,22851.62,ach,settled
805,962,2024-01-07,26278.33,card,settled
806,963,2024-02-08,3719.68,wire,settled
807,965,2024-05-28,12941.1,wire,settled
808,966,2024-06-22,8616.72,card,settled
809,967,2024-07-09,3747.31,wire,settled
810,969,2024-09-08,30708.8,ach,settled
811,971,2023-07-06,1094.7,ach,settled
812,972,2023-08-16,18930.48,card,settled
813,973,2023-09-15,5467.45,ach,settled
814,974,2023-10-27,6525.8,wire,settled
815,975,2023-11-20,13867.88,card,settled
816,976,2023-12-15,17157.66,card,settled
817,977,2024-01-24,5602.22,card,settled
818,978,2024-02-13,2303.78,ach,settled
819,979,2024-03-23,31192.32,card,settled
820,980,2024-04-17,13828.15,ach,settled
821,982,2024-07-19,18234.8,wire,settled
822,983,2024-09-04,6576.03,card,settled
823,984,2024-10-14,17981.15,wire,settled
824,985,2024-11-28,6892.33,wire,settled
825,987,2023-07-09,12823.93,card,settled
826,988,2023-08-16,11168.25,card,settled
827,989,2023-09-24,10226.35,wire,settled
828,990,2023-10-29,303.46,card,settled
829,991,2024-01-22,15449.93,card,settled
830,992,2024-02-26,17584.04,wire,settled
831,993,2024-03-23,11230.7,wire,settled
832,994,2024-04-18,21365.76,ach,settled
833,996,2024-07-14,3281.81,ach,settled
834,997,2024-08-13,7124.08,wire,settled
835,998,2024-10-21,11897.87,card,settled
836,999,2024-12-10,10987.27,ach,settled
837,1001,2023-08-12,509.68,ach,settled
838,1002,2023-09-14,36305.75,card,settled
839,1003,2023-10-15,3740.24,ach,settled
840,1004,2023-11-26,29820.69,card,settled
841,1005,2023-12-27,18115.09,card,settled
842,1006,2024-01-15,18734.29,card,settled
843,1007,2024-02-06,4830.9,card,settled
844,1008,2024-03-09,13675.32,card,settled
845,1009,2024-04-25,7500.44,card,settled
846,1010,2024-06-10,26888.71,wire,settled
847,1011,2024-07-12,11332.86,card,settled
848,1012,2024-10-28,8720.52,card,settled
849,1013,2024-11-16,14395.28,ach,settled
850,1014,2023-07-11,29917.07,wire,settled
851,1015,2023-08-25,2961.79,card,settled
852,1017,2024-01-19,19576.35,wire,settled
853,1018,2024-04-16,17445.44,wire,settled
854,1019,2024-08-12,7500.59,card,settled
855,1020,2024-11-21,1057.75,ach,settled
856,1021,2024-12-28,4881.16,card,settled
857,1022,2023-07-09,18114.21,ach,settled
858,1024,2023-10-14,5651.92,card,settled
859,1025,2023-11-10,565.48,card,settled
860,1027,2024-01-25,522.03,ach,settled
861,1028,2024-02-11,1129.46,ach,settled
862,1029,2024-03-23,16316.7,ach,settled
863,1030,2024-04-21,6895.91,ach,settled
864,1031,2024-05-12,5659.86,ach,settled
865,1032,2024-06-17,6470.86,ach,settled
866,1034,2024-08-26,8531.93,card,settled
867,1035,2024-09-22,4553.13,ach,settled
868,1036,2024-10-07,17340.06,ach,settled
869,1037,2024-11-18,6988.74,ach,settled
870,1038,2024-12-08,1838.27,card,settled
871,1039,2023-09-29,18934.99,wire,settled
872,1040,2023-10-22,10630.36,ach,settled
873,1041,2023-11-16,2189.86,wire,settled
874,1042,2023-12-11,1765.77,wire,settled
875,1044,2024-02-19,22361.78,card,settled
876,1045,2024-04-19,16187.12,card,settled
877,1046,2024-05-15,7110.34,ach,settled
878,1048,2024-09-05,12155.75,card,settled
879,1050,2024-11-22,14554.26,card,settled
880,1051,2023-07-09,20678.82,card,settled
881,1052,2023-08-24,19668.87,ach,settled
882,1053,2023-09-24,324.28,card,settled
883,1054,2023-11-16,18738.03,ach,settled
884,1055,2023-12-15,2996.12,card,settled
885,1056,2024-01-12,5513.64,wire,settled
886,1057,2024-02-24,12809.76,ach,settled
887,1059,2024-04-21,23602.68,wire,settled
888,1060,2024-05-08,10635.87,wire,settled
889,1062,2024-07-10,16971.66,ach,settled
890,1063,2024-08-24,2693.61,card,settled
891,1064,2024-09-21,12178.2,wire,settled
892,1065,2024-10-12,18394.21,card,settled
893,1066,2024-12-17,6472.4,ach,settled
894,1067,2023-07-28,24830.34,card,settled
895,1068,2023-08-04,16613.1,wire,settled
896,1069,2023-10-11,12754.1,card,settled
897,1070,2023-12-14,15987.86,wire,settled
898,1071,2024-01-24,9668.34,ach,settled
899,1072,2024-02-15,1182.6,ach,settled
900,1073,2024-04-25,10515.66,ach,settled
901,1074,2024-06-09,22835.67,wire,settled
902,1076,2024-10-27,10262.28,ach,settled
903,1077,2023-07-13,5423.22,wire,settled
904,1078,2023-08-26,31507.41,wire,settled
905,1079,2023-09-14,2006.34,ach,settled
906,1082,2024-01-28,7931.95,wire,settled
907,1083,2024-03-06,530.4,card,settled
908,1084,2024-04-20,19511.48,wire,settled
909,1085,2024-05-17,2829.6,wire,settled
910,1086,2024-06-21,30234.17,card,settled
911,1087,2024-07-11,30156.08,ach,settled
912,1088,2024-08-08,16101.08,card,settled
913,1089,2024-09-23,16496.83,ach,settled
914,1090,2024-11-13,25328.25,wire,settled
915,1092,2023-07-15,11430.03,wire,settled
916,1093,2023-08-25,18671.63,ach,settled
917,1094,2023-09-25,487.04,card,settled
918,1095,2023-10-14,7561.24,card,settled
919,1096,2023-11-11,17283.89,wire,settled
920,1097,2023-12-12,5303.52,ach,settled
921,1099,2024-05-13,2483.85,ach,settled
922,1100,2024-06-14,20397.32,ach,settled
923,1101,2024-07-26,20752.2,wire,settled
924,1102,2024-08-06,4440.41,ach,settled
925,1103,2024-09-27,11922.26,ach,settled
926,1104,2024-11-13,2662.32,card,settled
927,1105,2024-12-21,11966.78,wire,settled
928,1106,2023-08-09,15120.7,card,settled
929,1107,2023-09-09,15629.44,ach,settled
930,1108,2023-10-11,430.07,wire,settled
931,1109,2023-11-23,10474.45,wire,settled
932,1110,2023-12-19,14920.91,card,settled
933,1111,2024-01-05,6996.86,card,settled
934,1113,2024-03-12,16802.6,ach,settled
935,1115,2024-06-26,22686.26,wire,settled
936,1116,2024-07-13,8707.38,wire,settled
937,1117,2024-08-07,11871.62,wire,settled
938,1118,2024-09-27,11016.58,card,settled
939,1119,2024-11-24,22394.71,wire,settled
940,1120,2024-12-13,4716.81,ach,settled
941,1121,2023-07-22,15591.9,ach,settled
942,1122,2023-08-25,15957.72,wire,settled
943,1123,2023-09-16,14347.54,wire,settled
944,1124,2023-10-22,20420.51,wire,settled
945,1125,2023-12-25,6373.32,wire,settled
946,1126,2024-01-06,5094.96,wire,settled
947,1127,2024-03-27,10775.56,ach,settled
948,1128,2024-04-17,8557.84,ach,settled
949,1130,2024-07-21,5448.68,wire,settled
950,1131,2024-08-18,21896.66,ach,settled
951,1132,2024-10-21,23759.94,wire,settled
952,1133,2024-11-05,22515.9,card,settled
953,1134,2023-07-10,16345.16,wire,settled
954,1135,2023-09-18,8279.04,wire,settled
955,1136,2023-10-15,23084.11,ach,settled
956,1137,2023-11-11,15420.31,wire,settled
957,1138,2023-12-19,2068.92,card,settled
958,1139,2024-01-25,20891.4,card,settled
959,1140,2024-03-18,6606.68,wire,settled
960,1141,2024-04-16,1371.87,ach,settled
961,1142,2024-07-20,9567.5,card,settled
962,1144,2024-09-28,912.3,card,settled
963,1145,2024-10-09,1650.39,ach,settled
964,1146,2024-12-20,7329.22,card,settled
965,1147,2023-07-10,12904.34,ach,settled
966,1148,2023-08-09,6478.92,card,settled
967,1149,2023-10-09,18450.8,wire,settled
968,1150,2024-02-18,21627.26,card,settled
969,1151,2024-03-18,21587.05,ach,settled
970,1152,2024-04-09,1194.09,wire,settled
971,1153,2024-08-04,7425.15,card,settled
972,1154,2024-10-09,30832.89,wire,settled
973,1155,2024-11-24,12763.26,ach,settled
974,1156,2024-12-10,11804.94,card,settled
975,1157,2023-07-27,27817.15,ach,settled
976,1158,2023-08-09,20347.47,ach,settled
977,1160,2023-10-09,5119.38,card,settled
978,1161,2023-11-18,11879.88,card,settled
979,1162,2024-02-15,20245.47,wire,settled
980,1163,2024-05-16,16838.3,wire,settled
981,1164,2024-07-17,14176.56,wire,settled
982,1165,2024-09-15,30163.07,card,settled
983,1166,2024-12-27,21032.9,card,settled
984,1168,2023-11-06,30452.65,ach,settled
985,1171,2024-07-19,170.42,card,settled
986,1172,2024-08-09,4658.04,wire,settled
987,1173,2024-10-17,16047.84,card,settled
988,1174,2024-12-08,8130.2,ach,settled
989,1175,2023-07-30,9256.1,ach,settled
990,1176,2023-08-18,4200.66,ach,settled
991,1177,2023-09-20,6231.36,wire,settled
992,1178,2023-10-22,32864.89,ach,settled
993,1179,2023-11-05,3753.0,ach,settled
994,1180,2024-01-23,1287.0,card,settled
995,1181,2024-03-11,3639.71,ach,settled
996,1182,2024-05-14,1499.0,wire,settled
997,1183,2024-06-26,1286.24,card,settled
998,1184,2024-07-20,21985.33,ach,settled
999,1185,2024-09-07,16334.42,ach,settled
1000,1186,2024-11-26,20110.52,wire,settled
1001,1187,2023-07-29,8137.18,card,settled
1002,1189,2023-09-19,3862.38,ach,settled
1003,1190,2023-10-17,946.34,ach,settled
1004,1192,2023-12-16,6309.76,wire,settled
1005,1193,2024-02-05,26503.54,card,settled
1006,1194,2024-04-28,9423.58,wire,settled
1007,1196,2024-07-09,13218.13,ach,settled
1008,1197,2024-08-08,23879.83,card,settled
1009,1199,2024-12-07,15488.15,wire,settled
1010,1200,2023-08-13,2590.62,card,settled
1011,1202,2023-11-15,16721.85,wire,settled
1012,1203,2024-02-25,6068.47,ach,settled
1013,1204,2024-03-22,17285.72,ach,settled
1014,1205,2024-04-17,11317.39,wire,settled
1015,1207,2024-07-09,24766.82,wire,settled
1016,1208,2024-08-24,27237.62,ach,settled
1017,1209,2024-09-16,24300.84,card,settled
1018,1210,2024-10-05,17362.9,ach,settled
1019,1211,2024-11-08,13480.83,ach,settled
1020,1212,2024-12-10,207.34,ach,settled
1021,1214,2023-09-25,27637.63,wire,settled
1022,1215,2023-10-07,2384.03,wire,settled
1023,1216,2023-11-28,1015.68,wire,settled
1024,1217,2023-12-12,22214.25,card,settled
1025,1218,2024-01-10,17572.91,ach,settled
1026,1219,2024-03-11,18123.11,ach,settled
1027,1220,2024-05-19,1732.2,wire,settled
1028,1221,2024-07-11,10025.0,card,settled
1029,1222,2024-09-24,7585.6,ach,settled
1030,1223,2024-10-20,20302.28,ach,settled
1031,1224,2024-12-20,6846.43,card,settled
1032,1225,2023-07-22,6900.13,wire,settled
1033,1226,2023-08-12,24000.14,wire,settled
1034,1227,2023-09-23,6063.16,card,settled
1035,1228,2023-10-22,1407.0,wire,settled
1036,1229,2023-12-17,22043.34,wire,settled
1037,1230,2024-01-22,31950.8,ach,settled
1038,1231,2024-02-11,9494.6,card,settled
1039,1232,2024-03-20,1291.28,ach,settled
1040,1233,2024-04-17,2393.32,wire,settled
1041,1234,2024-05-16,3521.63,wire,settled
1042,1235,2024-06-12,10823.76,card,settled
1043,1236,2024-07-05,11241.48,ach,settled
1044,1237,2024-08-16,11456.75,wire,settled
1045,1238,2024-10-05,5888.44,wire,settled
1046,1239,2023-07-10,13677.28,card,settled
1047,1240,2023-08-18,8620.92,wire,settled
1048,1241,2023-09-08,8980.56,wire,settled
1049,1242,2023-11-14,11238.22,card,settled
1050,1243,2023-12-13,3752.2,ach,settled
1051,1244,2024-02-23,19145.52,wire,settled
1052,1245,2024-03-11,18496.69,ach,settled
1053,1246,2024-05-13,1096.34,card,settled
1054,1248,2024-07-16,20068.56,card,settled
1055,1250,2024-11-14,18727.45,wire,settled
1056,1251,2023-07-15,2603.22,ach,settled
1057,1252,2023-08-25,14166.75,wire,settled
1058,1253,2023-09-15,20176.67,wire,settled
1059,1254,2023-11-12,1548.26,ach,settled
1060,1255,2023-12-08,22316.6,wire,settled
1061,1256,2024-01-21,8321.81,wire,settled
1062,1257,2024-02-26,17565.23,ach,settled
1063,1258,2024-03-17,3590.82,wire,settled
1064,1259,2024-06-04,1594.02,wire,settled
1065,1260,2024-07-25,3000.55,ach,settled
1066,1261,2024-08-28,306.83,wire,settled
1067,1262,2024-09-09,5948.58,ach,settled
1068,1263,2024-10-27,1414.13,wire,settled
1069,1264,2024-11-12,1375.44,ach,settled
1070,1265,2024-12-11,12105.9,ach,settled
1071,1266,2023-08-09,9929.82,wire,settled
1072,1267,2023-09-13,4925.94,wire,settled
1073,1268,2023-12-26,8195.76,ach,settled
1074,1269,2024-01-22,10291.6,card,settled
1075,1270,2024-03-22,12879.84,wire,settled
1076,1272,2024-07-19,6888.3,ach,settled
1077,1273,2024-08-29,16904.46,ach,settled
1078,1274,2024-12-15,1530.97,ach,settled
1079,1275,2023-07-08,17573.44,wire,settled
1080,1277,2023-10-18,15467.45,ach,settled
1081,1278,2023-12-23,18397.2,card,settled
1082,1279,2024-01-11,26751.86,wire,settled
1083,1280,2024-02-11,6362.6,card,settled
1084,1281,2024-05-23,1834.94,ach,settled
1085,1282,2024-06-05,10114.71,card,settled
1086,1283,2024-09-19,11872.48,wire,settled
1087,1284,2024-10-08,46926.16,card,settled
1088,1285,2024-11-07,37606.15,wire,settled
1089,1286,2024-12-20,21238.85,card,settled
1090,1287,2023-08-10,13971.6,ach,settled
1091,1288,2023-10-12,27510.24,ach,settled
1092,1289,2023-11-16,6733.41,ach,settled
1093,1290,2024-01-07,11240.91,card,settled
1094,1291,2024-02-25,10053.3,card,settled
1095,1292,2024-03-12,10473.24,wire,settled
1096,1293,2024-04-30,8089.38,card,settled
1097,1295,2024-06-23,673.38,wire,settled
1098,1296,2024-09-12,12735.45,ach,settled
1099,1298,2024-11-26,11591.7,wire,settled
1100,1299,2024-12-14,15421.68,card,settled
1101,1300,2023-07-19,34921.4,card,settled
1102,1301,2023-08-10,44501.56,wire,settled
1103,1302,2023-09-24,22397.94,card,settled
1104,1303,2023-10-20,9209.76,ach,settled
1105,1304,2023-11-29,9185.6,ach,settled
1106,1305,2023-12-25,25375.62,ach,settled
1107,1307,2024-02-24,3906.5,ach,settled
1108,1308,2024-04-22,24394.15,ach,settled
1109,1309,2024-05-18,16658.2,card,settled
1110,1310,2024-06-28,18264.26,ach,settled
1111,1311,2024-07-23,5815.96,wire,settled
1112,1312,2024-08-25,18920.99,ach,settled
1113,1313,2024-09-17,21446.39,card,settled
1114,1314,2024-10-11,27300.86,wire,settled
1115,1315,2024-11-15,858.68,card,settled
1116,1316,2024-12-13,5362.32,card,settled
1117,1317,2023-07-11,18565.17,ach,settled
1118,1318,2023-08-27,14339.1,card,settled
1119,1319,2023-09-06,17348.99,wire,settled
1120,1320,2023-11-26,10583.3,wire,settled
1121,1321,2024-02-23,24337.56,ach,settled
1122,1322,2024-03-07,4393.41,card,settled
1123,1323,2024-04-18,3845.02,ach,settled
1124,1324,2024-06-19,1193.36,ach,settled
1125,1325,2024-07-14,7747.32,wire,settled
1126,1326,2024-08-23,19973.68,wire,settled
1127,1327,2024-10-27,17750.88,ach,settled
1128,1328,2024-12-15,20940.42,ach,settled
1129,1329,2023-07-24,4459.5,ach,settled
1130,1330,2023-08-06,18402.76,card,settled
1131,1331,2023-09-18,23612.49,ach,settled
1132,1332,2023-10-15,9874.68,wire,settled
1133,1333,2023-12-13,12403.42,card,settled
1134,1334,2024-02-22,12767.61,ach,settled
1135,1335,2024-03-23,7768.18,ach,settled
1136,1337,2024-06-26,597.92,wire,settled
1137,1338,2024-07-16,6413.5,card,settled
1138,1339,2024-09-21,2712.2,ach,settled
1139,1340,2024-10-08,3172.35,ach,settled
1140,1341,2024-11-16,14692.7,card,settled
1141,1342,2024-12-18,2856.8,wire,settled
1142,1343,2023-08-23,13960.79,ach,settled
1143,1345,2023-11-23,21477.94,ach,settled
1144,1346,2024-01-12,6447.77,card,settled
1145,1347,2024-02-26,13283.53,ach,settled
1146,1348,2024-03-13,7464.06,card,settled
1147,1349,2024-04-24,5381.67,wire,settled
1148,1350,2024-05-25,8899.92,card,settled
1149,1351,2024-06-20,7581.8,wire,settled
1150,1352,2024-08-22,11377.84,card,settled
1151,1353,2024-09-18,22637.49,ach,settled
1152,1354,2024-10-15,13806.76,card,settled
1153,1355,2024-11-19,14874.34,wire,settled
1154,1357,2023-07-21,8601.5,wire,settled
1155,1358,2023-10-15,11790.31,wire,settled
1156,1359,2023-12-19,3958.6,wire,settled
1157,1360,2024-01-22,492.69,wire,settled
1158,1361,2024-02-18,5571.63,wire,settled
1159,1362,2024-03-27,18791.27,ach,settled
1160,1363,2024-05-08,16806.04,ach,settled
1161,1364,2024-07-27,992.62,card,settled
1162,1365,2024-09-06,4981.05,wire,settled
1163,1366,2024-12-05,2459.76,wire,settled
1164,1367,2023-07-12,12429.78,card,settled
1165,1368,2023-09-07,27602.43,card,settled
1166,1369,2023-10-12,14421.26,card,settled
1167,1370,2023-11-16,12220.24,wire,settled
1168,1373,2024-02-05,16179.86,card,settled
1169,1374,2024-03-27,19287.46,wire,settled
1170,1375,2024-04-24,21237.71,ach,settled
1171,1376,2024-05-22,9409.97,card,settled
1172,1377,2024-06-12,35545.76,card,settled
1173,1378,2024-08-13,3116.64,wire,settled
1174,1379,2024-09-06,3193.44,wire,settled
1175,1380,2024-11-09,19494.16,card,settled
1176,1381,2023-08-09,4940.8,wire,settled
1177,1382,2023-10-08,9079.74,wire,settled
1178,1383,2023-11-28,21630.26,ach,settled
1179,1384,2023-12-24,17895.85,card,settled
1180,1385,2024-01-29,17984.29,ach,settled
1181,1386,2024-02-25,6579.63,ach,settled
1182,1388,2024-04-22,8086.65,wire,settled
1183,1390,2024-06-09,15803.97,card,settled
1184,1391,2024-07-11,25912.52,wire,settled
1185,1392,2024-09-06,21798.04,card,settled
1186,1393,2024-11-27,28368.94,ach,settled
1187,1394,2024-12-21,6841.23,card,settled
1188,1396,2023-09-20,6425.88,ach,settled
1189,1397,2023-11-06,18508.99,wire,settled
1190,1398,2023-12-13,8302.68,card,settled
1191,1399,2024-01-24,31829.6,wire,settled
1192,1400,2024-02-12,7461.16,wire,settled
1193,1401,2024-03-13,22897.8,wire,settled
1194,1402,2024-04-21,2064.52,wire,settled
1195,1403,2024-05-17,13115.55,card,settled
1196,1404,2024-06-20,22028.64,ach,settled
1197,1405,2024-08-11,178.12,ach,settled
1198,1406,2024-09-20,18389.82,card,settled
1199,1407,2023-07-07,30926.25,card,settled
1200,1408,2023-08-13,19476.8,ach,settled
1201,1409,2023-10-14,1714.11,card,settled
1202,1410,2023-11-27,12728.16,card,settled
1203,1411,2023-12-04,25950.43,card,settled
1204,1412,2024-02-29,26007.34,card,settled
1205,1413,2024-03-24,3767.19,ach,settled
1206,1414,2024-05-20,22952.3,ach,settled
1207,1415,2024-07-05,13094.57,card,settled
1208,1418,2023-08-17,5390.06,card,settled
1209,1419,2023-09-27,8176.77,wire,settled
1210,1420,2023-12-16,29752.52,ach,settled
1211,1421,2024-01-29,25261.47,card,settled
1212,1422,2024-02-16,20409.1,wire,settled
1213,1423,2024-03-21,23449.93,card,settled
1214,1424,2024-04-15,548.36,ach,settled
1215,1425,2024-05-11,12385.95,wire,settled
1216,1426,2024-06-26,6539.84,card,settled
1217,1428,2024-08-19,3762.45,ach,settled
1218,1429,2024-09-17,23454.21,card,settled
1219,1430,2024-10-20,33897.68,wire,settled
1220,1431,2024-11-14,12867.91,wire,settled
1221,1432,2023-07-17,5265.11,card,settled
1222,1433,2023-08-14,642.64,wire,settled
1223,1434,2023-10-19,8858.64,wire,settled
1224,1435,2023-11-09,9162.2,card,settled
1225,1436,2023-12-19,13050.83,ach,settled
1226,1437,2024-01-15,47339.52,ach,settled
1227,1439,2024-06-05,15474.03,card,settled
1228,1440,2024-07-11,15893.45,wire,settled
1229,1442,2024-11-13,13422.87,wire,settled
1230,1444,2023-07-18,15082.44,wire,settled
1231,1445,2023-08-09,9854.56,ach,settled
1232,1446,2023-09-15,1988.92,card,settled
1233,1447,2023-11-14,14404.17,wire,settled
1234,1448,2024-01-20,22152.65,card,settled
1235,1449,2024-02-17,6802.59,wire,settled
1236,1450,2024-04-24,5198.06,wire,settled
1237,1454,2024-09-11,21467.7,ach,settled
1238,1455,2024-11-21,26701.5,card,settled
1239,1456,2023-07-23,8154.72,card,settled
1240,1457,2023-08-14,1317.6,ach,settled
1241,1458,2023-09-10,2038.89,wire,settled
1242,1462,2024-02-28,5716.0,ach,settled
1243,1464,2024-05-30,13541.63,card,settled
1244,1465,2024-07-11,2491.44,card,settled
1245,1466,2024-08-23,21371.35,ach,settled
1246,1468,2024-10-09,6964.44,ach,settled
1247,1469,2024-12-09,4047.64,ach,settled
1248,1470,2023-07-11,15343.78,wire,settled
1249,1471,2023-08-22,21007.87,wire,settled
1250,1472,2023-09-12,7510.37,ach,settled
1251,1473,2023-10-05,29352.01,wire,settled
1252,1474,2023-11-25,1907.1,wire,settled
1253,1475,2023-12-14,5703.21,card,settled
1254,1476,2024-03-25,19005.1,wire,settled
1255,1477,2024-04-28,26738.41,card,settled
1256,1479,2024-06-26,12319.39,ach,settled
1257,1480,2024-08-26,4544.08,card,settled
1258,1481,2024-09-10,28932.77,card,settled
