event_id,customer_id,product_id,event_ts,event_type,units
555,336,4,2023-12-21 01:12:00,login,499
556,47,3,2024-04-11 20:45:00,alert_fired,276
557,238,5,2024-07-26 18:54:00,dashboard_view,212
558,157,3,2023-11-16 14:11:00,report_run,280
559,22,1,2023-07-26 15:47:00,report_run,287
560,22,2,2024-10-28 10:16:00,dashboard_view,456
561,37,5,2024-05-14 09:11:00,login,370
562,222,2,2024-11-04 13:07:00,export,480
563,26,3,2024-04-08 18:41:00,export,444
564,234,3,2024-09-07 09:48:00,alert_fired,316
565,203,3,2024-08-18 01:05:00,dashboard_view,42
566,26,4,2024-04-17 02:32:00,alert_fired,46
567,91,3,2024-07-15 22:38:00,login,414
568,290,2,2024-06-06 23:27:00,report_run,137
569,224,2,2023-12-26 07:43:00,login,247
570,154,2,2023-10-18 17:32:00,login,48
571,144,4,2023-10-10 15:07:00,export,355
572,256,5,2024-12-04 03:28:00,api_call,459
573,26,4,2024-07-02 20:22:00,alert_fired,188
574,14,5,2024-03-18 16:11:00,alert_fired,254
575,256,5,2024-10-03 13:51:00,dashboard_view,33
576,219,5,2024-01-22 20:05:00,login,489
577,222,3,2024-11-05 12:58:00,report_run,150
578,302,5,2024-12-08 15:34:00,login,330
579,77,3,2024-04-06 18:49:00,report_run,425
580,30,4,2024-11-02 18:45:00,alert_fired,462
581,254,5,2023-09-16 16:23:00,dashboard_view,294
582,177,1,2024-08-07 00:20:00,api_call,446
583,184,1,2024-06-25 16:54:00,report_run,180
584,53,2,2024-08-03 09:01:00,alert_fired,30
585,80,4,2024-11-08 03:08:00,export,347
586,225,2,2024-11-25 01:51:00,login,177
587,48,4,2024-07-21 16:04:00,login,203
588,326,4,2024-03-01 20:13:00,api_call,58
589,101,2,2024-09-13 02:46:00,api_call,458
590,282,3,2024-02-25 18:17:00,api_call,493
591,318,2,2024-12-09 08:41:00,alert_fired,382
592,193,1,2024-05-05 05:27:00,alert_fired,124
593,184,4,2024-12-05 05:11:00,export,8
594,28,2,2024-11-28 04:45:00,alert_fired,472
595,176,4,2023-08-01 03:56:00,login,318
596,128,4,2024-12-21 19:08:00,login,263
597,35,5,2023-10-12 02:44:00,export,192
598,272,1,2024-02-14 07:03:00,dashboard_view,319
599,292,3,2024-06-20 23:59:00,report_run,49
600,326,4,2024-10-26 21:59:00,dashboard_view,460
601,247,2,2024-05-07 10:51:00,login,352
602,123,5,2024-05-25 03:51:00,report_run,32
603,199,2,2024-06-10 20:40:00,report_run,330
604,15,2,2024-04-15 21:25:00,api_call,275
605,315,1,2024-01-23 03:00:00,api_call,277
606,260,2,2024-12-14 01:48:00,report_run,363
607,155,3,2024-04-23 05:38:00,report_run,146
608,171,5,2024-06-28 17:36:00,login,488
609,61,3,2024-08-24 13:57:00,login,391
610,146,2,2024-11-16 21:11:00,report_run,184
611,262,1,2024-12-24 02:25:00,api_call,107
612,186,2,2023-12-11 00:24:00,api_call,168
613,37,3,2024-01-08 04:00:00,dashboard_view,283
614,260,4,2024-07-04 18:34:00,login,379
615,24,1,2024-03-10 19:38:00,login,443
616,89,5,2024-04-21 17:19:00,export,335
617,296,4,2023-11-19 03:27:00,report_run,354
618,237,1,2024-01-11 20:52:00,alert_fired,163
619,91,4,2024-10-19 16:19:00,api_call,210
620,167,4,2024-08-11 08:57:00,export,13
621,41,5,2024-02-25 04:15:00,alert_fired,247
622,168,1,2024-05-14 03:59:00,dashboard_view,20
623,327,5,2024-05-26 12:51:00,api_call,346
624,286,5,2024-12-14 21:50:00,api_call,454
625,304,2,2024-07-12 17:24:00,api_call,293
626,292,2,2024-10-28 18:14:00,login,272
627,287,3,2024-10-28 19:22:00,dashboard_view,204
628,275,3,2024-10-07 08:19:00,api_call,64
629,301,4,2024-03-19 19:08:00,report_run,14
630,167,1,2024-06-26 23:01:00,alert_fired,170
631,30,4,2024-04-28 02:22:00,dashboard_view,363
632,236,1,2024-11-21 01:06:00,alert_fired,418
633,215,2,2023-12-28 05:39:00,alert_fired,240
634,146,4,2023-12-15 12:58:00,report_run,240
635,81,4,2024-04-10 13:16:00,alert_fired,468
636,325,5,2023-10-14 18:15:00,export,229
637,150,2,2024-12-02 12:12:00,export,372
638,218,3,2024-03-14 17:01:00,report_run,495
639,86,4,2024-05-28 10:08:00,alert_fired,295
640,177,5,2024-07-02 10:37:00,export,475
641,291,5,2024-01-28 21:53:00,report_run,460
642,210,4,2023-12-17 06:02:00,login,285
643,114,4,2024-07-14 04:26:00,api_call,368
644,187,3,2024-07-25 08:42:00,report_run,208
645,231,3,2024-11-14 21:00:00,alert_fired,420
646,213,2,2024-01-26 16:23:00,login,25
647,235,4,2024-02-08 22:54:00,alert_fired,439
648,244,4,2024-10-15 04:38:00,export,58
649,247,3,2024-07-15 20:36:00,report_run,398
650,159,3,2024-04-22 02:44:00,dashboard_view,303
651,31,4,2023-11-21 00:19:00,api_call,394
652,121,5,2024-08-22 17:26:00,alert_fired,461
653,328,2,2024-04-02 04:30:00,export,53
654,177,4,2023-11-13 11:55:00,alert_fired,375
655,317,3,2024-09-17 10:30:00,report_run,372
656,133,3,2024-12-01 07:47:00,alert_fired,356
657,313,3,2023-08-04 18:52:00,alert_fired,431
658,301,5,2024-05-28 00:09:00,api_call,324
659,274,2,2024-10-28 04:03:00,alert_fired,207
660,274,2,2024-09-15 07:53:00,login,189
661,306,1,2024-11-25 06:40:00,login,395
662,101,5,2023-10-16 22:58:00,login,311
663,274,1,2024-08-20 19:38:00,alert_fired,277
664,336,3,2024-10-27 06:02:00,report_run,299
665,21,4,2024-12-01 12:25:00,report_run,272
666,90,4,2024-11-20 06:40:00,report_run,159
667,319,1,2024-12-23 00:29:00,dashboard_view,34
668,90,2,2024-09-21 20:57:00,dashboard_view,332
669,161,3,2023-11-09 13:59:00,api_call,425
670,232,3,2024-11-21 14:35:00,login,94
671,62,2,2023-12-16 06:49:00,export,463
672,100,4,2024-08-15 16:54:00,report_run,475
673,121,1,2024-09-09 00:50:00,report_run,239
674,122,3,2024-12-09 09:00:00,report_run,37
675,205,3,2024-03-27 20:42:00,api_call,278
676,316,2,2024-05-06 15:42:00,alert_fired,205
677,19,5,2024-02-16 15:40:00,dashboard_view,325
678,327,2,2023-12-07 11:26:00,export,151
679,12,5,2024-07-27 06:24:00,api_call,207
680,61,4,2024-12-04 04:56:00,dashboard_view,2
681,30,1,2024-11-06 06:31:00,login,120
682,21,4,2023-08-10 12:28:00,login,271
683,48,2,2023-12-07 23:18:00,report_run,309
684,243,5,2024-09-16 12:09:00,login,27
685,97,5,2024-12-28 18:08:00,report_run,439
686,300,3,2024-10-23 10:02:00,alert_fired,457
687,172,1,2024-08-28 01:59:00,api_call,137
688,331,2,2024-09-01 12:42:00,api_call,90
689,295,3,2024-03-21 02:39:00,dashboard_view,335
690,109,4,2024-02-01 16:23:00,dashboard_view,303
691,298,4,2024-04-02 16:41:00,export,424
692,288,4,2024-11-10 03:37:00,export,14
693,199,2,2023-11-07 12:52:00,login,475
694,157,3,2024-02-21 08:09:00,login,421
695,254,4,2024-04-27 18:09:00,report_run,117
696,37,1,2024-12-28 02:08:00,report_run,93
697,163,4,2024-11-18 22:17:00,api_call,483
698,302,3,2024-06-03 14:24:00,export,168
699,162,1,2024-10-17 14:44:00,report_run,337
700,249,4,2024-01-28 00:44:00,export,78
701,309,4,2024-01-05 15:32:00,export,220
702,70,1,2023-09-06 05:04:00,alert_fired,491
703,88,4,2024-02-11 15:33:00,dashboard_view,149
704,256,4,2024-04-04 14:32:00,alert_fired,209
705,220,1,2024-08-04 22:14:00,dashboard_view,101
706,292,1,2024-01-28 13:10:00,export,284
707,119,4,2023-09-06 20:09:00,dashboard_view,257
708,81,1,2024-06-28 17:40:00,report_run,300
709,168,1,2024-12-20 19:35:00,alert_fired,377
710,160,3,2024-01-23 05:20:00,api_call,446
711,221,3,2024-04-27 07:18:00,report_run,393
712,235,5,2024-07-28 22:10:00,alert_fired,27
713,165,5,2023-11-11 18:53:00,alert_fired,39
714,145,2,2023-07-05 10:51:00,api_call,482
715,175,3,2024-09-24 19:59:00,alert_fired,304
716,108,1,2024-04-28 11:47:00,alert_fired,86
717,331,4,2023-08-07 01:07:00,dashboard_view,96
718,319,3,2024-11-24 13:08:00,alert_fired,119
719,105,5,2024-11-22 11:36:00,dashboard_view,326
720,77,1,2023-09-03 10:35:00,dashboard_view,480
721,253,3,2024-12-26 02:14:00,dashboard_view,316
722,238,5,2024-04-04 08:44:00,dashboard_view,82
723,117,5,2024-04-06 06:32:00,dashboard_view,203
724,161,2,2023-11-21 13:00:00,alert_fired,117
725,338,4,2024-01-01 06:14:00,api_call,62
726,221,1,2023-08-15 05:37:00,login,66
727,162,2,2024-08-16 12:12:00,report_run,4
728,92,5,2023-08-28 21:44:00,export,309
729,83,4,2024-08-26 21:54:00,report_run,20
730,124,4,2024-01-11 09:11:00,dashboard_view,62
731,207,3,2024-09-02 04:49:00,export,171
732,206,5,2023-12-28 15:26:00,export,368
733,9,3,2023-10-13 12:22:00,report_run,335
734,336,1,2024-08-16 21:05:00,alert_fired,4
735,313,1,2024-08-28 18:36:00,dashboard_view,187
736,215,4,2023-10-17 01:46:00,api_call,401
737,69,1,2024-07-22 19:22:00,report_run,253
738,2,3,2024-04-26 03:24:00,export,83
739,72,5,2024-04-07 14:16:00,dashboard_view,3
740,281,4,2023-10-10 04:03:00,dashboard_view,465
741,278,4,2024-03-20 01:35:00,dashboard_view,330
742,210,4,2024-08-02 05:44:00,report_run,236
743,229,3,2024-12-23 19:08:00,report_run,214
744,331,3,2024-11-21 10:53:00,alert_fired,280
745,218,1,2024-10-17 07:57:00,report_run,381
746,8,4,2023-08-03 04:50:00,login,248
747,38,5,2024-07-03 13:03:00,login,310
748,53,3,2023-10-15 23:27:00,dashboard_view,389
749,94,1,2024-10-20 13:59:00,dashboard_view,168
750,110,3,2023-11-02 05:08:00,export,49
751,243,5,2024-04-17 09:15:00,export,492
752,274,5,2024-07-18 08:44:00,dashboard_view,159
753,35,5,2024-10-09 10:45:00,alert_fired,27
754,94,3,2024-07-27 20:28:00,api_call,346
755,6,1,2024-08-12 20:35:00,alert_fired,15
756,143,5,2024-04-01 05:00:00,report_run,355
757,14,5,2024-12-08 22:55:00,report_run,112
758,226,4,2024-04-28 08:37:00,report_run,407
759,45,5,2024-09-24 09:53:00,export,334
760,334,5,2024-12-06 01:24:00,login,44
761,68,4,2024-05-21 04:03:00,login,428
762,163,4,2024-01-16 22:47:00,login,383
763,152,4,2024-03-03 02:57:00,alert_fired,344
764,187,1,2024-01-10 12:53:00,alert_fired,454
765,24,3,2024-02-16 08:26:00,dashboard_view,163
766,30,4,2024-05-24 04:55:00,alert_fired,25
767,57,1,2024-05-20 10:43:00,api_call,416
768,38,4,2024-01-12 15:57:00,report_run,157
769,137,2,2024-09-20 05:27:00,export,462
770,82,4,2023-10-10 08:03:00,report_run,418
771,134,1,2024-04-25 10:56:00,alert_fired,105
772,187,2,2024-05-27 16:18:00,login,181
773,51,4,2024-12-12 19:31:00,report_run,414
774,253,2,2024-12-19 04:13:00,dashboard_view,113
775,205,5,2024-12-10 09:28:00,report_run,134
776,110,2,2024-12-19 18:31:00,dashboard_view,120
777,128,1,2024-12-05 16:38:00,login,219
778,21,2,2024-09-23 09:37:00,login,291
779,201,3,2024-01-28 15:48:00,export,216
780,139,2,2024-10-09 01:08:00,login,390
781,57,4,2023-11-28 12:21:00,alert_fired,312
782,220,5,2024-11-02 16:40:00,alert_fired,428
783,113,4,2024-07-09 23:23:00,api_call,371
784,75,5,2024-07-28 17:50:00,login,138
785,73,5,2024-07-09 22:59:00,export,334
786,318,3,2024-08-26 08:26:00,alert_fired,250
787,188,4,2024-12-11 09:18:00,dashboard_view,400
788,77,2,2024-10-06 22:36:00,export,484
789,180,2,2024-10-05 16:02:00,login,105
790,30,5,2023-10-22 06:05:00,login,451
791,51,4,2024-08-27 03:46:00,report_run,171
792,327,5,2024-02-28 22:44:00,login,415
793,19,4,2024-11-03 17:52:00,export,327
794,23,2,2024-09-24 12:42:00,export,154
795,34,3,2024-02-27 15:30:00,api_call,169
796,101,3,2024-09-23 00:58:00,dashboard_view,82
797,29,2,2024-11-19 12:58:00,report_run,277
798,324,1,2024-10-20 16:12:00,alert_fired,403
799,81,3,2024-11-14 11:39:00,alert_fired,150
800,238,2,2024-07-11 07:41:00,login,276
801,185,4,2024-07-01 15:21:00,export,438
802,226,5,2024-06-09 03:30:00,dashboard_view,144
803,338,4,2024-11-14 17:48:00,report_run,296
804,170,3,2023-07-21 11:29:00,report_run,342
805,21,1,2024-02-15 01:22:00,login,306
806,285,3,2023-09-20 22:22:00,export,192
807,263,5,2024-03-28 17:31:00,login,409
808,170,4,2024-09-14 07:58:00,alert_fired,355
809,195,3,2024-10-11 17:25:00,export,95
810,290,2,2024-12-21 19:53:00,login,262
811,311,2,2024-12-20 09:48:00,login,66
812,43,5,2024-05-03 10:51:00,alert_fired,145
813,285,1,2024-02-12 06:42:00,report_run,128
814,189,1,2024-12-04 15:30:00,report_run,204
815,321,1,2024-12-23 07:51:00,dashboard_view,329
816,254,2,2024-08-23 16:16:00,login,284
817,216,2,2024-01-17 09:56:00,alert_fired,316
818,194,1,2024-11-13 08:02:00,export,477
819,75,1,2023-11-25 19:01:00,api_call,469
820,137,1,2024-10-28 23:39:00,report_run,467
821,61,5,2023-11-14 17:25:00,report_run,3
822,333,1,2024-03-26 14:51:00,dashboard_view,252
823,109,5,2024-02-18 07:04:00,export,380
824,74,1,2024-02-18 17:37:00,report_run,401
825,280,3,2024-05-21 17:15:00,api_call,47
826,2,4,2024-02-15 07:12:00,report_run,59
827,191,4,2023-12-09 08:21:00,export,203
828,309,5,2023-12-24 21:12:00,login,386
829,11,1,2024-10-04 18:14:00,export,2
830,96,5,2023-11-17 19:15:00,alert_fired,312
831,165,3,2024-11-28 03:20:00,export,351
832,29,3,2024-03-28 19:52:00,api_call,244
833,124,3,2023-07-13 05:29:00,login,249
834,191,2,2023-07-28 09:17:00,api_call,44
835,65,1,2023-07-11 22:15:00,api_call,268
836,302,5,2024-12-19 03:35:00,dashboard_view,173
837,227,4,2023-11-01 17:13:00,report_run,303
838,228,1,2024-12-17 05:13:00,alert_fired,310
839,34,5,2024-06-23 13:03:00,dashboard_view,314
840,193,3,2023-08-03 07:01:00,report_run,222
841,296,2,2024-02-28 16:26:00,alert_fired,465
842,220,3,2024-08-07 11:22:00,api_call,277
843,325,4,2023-11-05 12:06:00,export,202
844,324,1,2024-09-06 17:48:00,report_run,194
845,322,5,2024-01-03 13:32:00,dashboard_view,18
846,154,1,2024-08-18 14:48:00,api_call,474
847,25,1,2024-04-24 00:09:00,dashboard_view,485
848,306,4,2024-10-23 19:33:00,alert_fired,486
849,185,4,2024-08-07 10:13:00,login,293
850,240,2,2024-12-25 07:23:00,export,427
851,43,3,2023-08-12 07:46:00,alert_fired,387
852,112,2,2024-11-19 19:21:00,export,342
853,164,2,2023-12-17 03:24:00,alert_fired,29
854,297,5,2024-07-02 14:31:00,alert_fired,241
855,161,5,2023-07-20 18:04:00,api_call,311
856,166,4,2024-08-26 09:52:00,login,230
857,269,1,2024-05-14 23:47:00,dashboard_view,407
858,123,4,2024-09-14 21:39:00,dashboard_view,307
859,228,1,2024-05-28 04:59:00,api_call,403
860,1,2,2023-09-24 23:30:00,report_run,75
861,249,1,2024-04-11 15:11:00,api_call,413
862,94,3,2024-04-17 18:03:00,report_run,240
863,236,4,2024-09-10 19:28:00,api_call,1
864,274,5,2023-11-27 01:23:00,export,423
865,252,1,2023-08-28 19:51:00,export,256
866,40,4,2024-08-25 21:25:00,export,180
867,283,3,2023-10-27 22:04:00,dashboard_view,288
868,73,1,2024-10-06 14:28:00,report_run,34
869,1,1,2023-10-12 13:31:00,export,445
870,230,2,2024-09-28 00:03:00,api_call,28
871,73,2,2024-08-21 22:17:00,dashboard_view,394
872,324,5,2024-05-20 07:56:00,dashboard_view,201
873,239,4,2024-11-23 17:35:00,login,367
874,265,1,2024-12-10 17:37:00,alert_fired,52
875,280,1,2023-07-19 14:52:00,export,260
876,213,5,2023-12-04 14:49:00,dashboard_view,249
877,262,2,2023-09-28 00:15:00,alert_fired,240
878,189,4,2023-08-06 23:39:00,dashboard_view,347
879,307,2,2023-10-21 03:12:00,report_run,98
880,224,2,2024-08-28 00:08:00,dashboard_view,368
881,149,5,2024-04-22 19:38:00,api_call,424
882,75,3,2024-10-15 01:11:00,dashboard_view,187
883,27,5,2024-11-07 00:54:00,export,417
884,207,4,2024-09-17 01:15:00,login,286
885,293,2,2023-11-06 15:51:00,export,421
886,86,1,2024-07-15 09:10:00,login,105
887,78,1,2024-11-28 15:09:00,export,177
888,265,3,2024-01-22 06:22:00,alert_fired,489
889,231,2,2024-04-03 12:01:00,export,433
890,202,1,2024-04-14 14:35:00,dashboard_view,219
891,84,3,2024-08-13 06:31:00,dashboard_view,349
892,190,1,2024-05-28 09:15:00,dashboard_view,383
893,251,5,2024-08-09 09:12:00,dashboard_view,278
894,138,2,2023-07-24 11:42:00,dashboard_view,199
895,246,5,2024-07-15 14:02:00,export,309
896,269,3,2024-08-19 12:04:00,login,9
897,32,1,2024-11-06 09:22:00,api_call,124
898,318,2,2024-06-03 04:00:00,export,207
899,266,2,2023-11-22 06:42:00,login,250
900,312,2,2023-10-04 07:29:00,report_run,74
901,127,5,2023-09-20 20:37:00,report_run,189
902,103,2,2024-12-07 10:58:00,alert_fired,114
903,171,5,2024-05-12 16:42:00,alert_fired,172
904,116,1,2023-10-21 05:57:00,alert_fired,246
905,327,2,2024-12-11 13:13:00,alert_fired,372
906,134,4,2024-01-08 03:31:00,alert_fired,427
907,228,3,2023-07-25 07:22:00,export,270
908,324,2,2023-12-11 18:14:00,report_run,496
909,250,4,2024-09-13 11:53:00,report_run,483
910,303,5,2024-10-19 03:33:00,api_call,500
911,55,5,2024-07-10 07:46:00,export,418
912,192,5,2023-08-20 15:07:00,login,31
913,52,3,2024-01-28 20:21:00,export,225
914,104,2,2024-05-10 17:12:00,alert_fired,192
915,128,1,2024-01-03 15:44:00,report_run,306
916,293,5,2023-08-28 05:37:00,login,172
917,201,3,2024-11-28 20:15:00,dashboard_view,434
918,96,2,2024-10-05 14:53:00,dashboard_view,126
919,201,2,2024-12-25 18:28:00,api_call,133
920,92,4,2024-02-19 23:59:00,alert_fired,266
921,123,4,2024-01-23 14:10:00,alert_fired,207
922,105,2,2023-10-26 15:50:00,report_run,272
923,104,4,2024-12-10 12:06:00,report_run,463
924,57,1,2023-08-02 15:24:00,api_call,236
925,125,2,2024-09-28 02:05:00,export,163
926,267,5,2024-12-18 02:20:00,dashboard_view,453
927,20,5,2023-11-28 12:49:00,report_run,178
928,124,2,2024-08-26 10:35:00,report_run,209
929,286,3,2024-11-03 22:48:00,dashboard_view,421
930,279,5,2024-11-12 14:43:00,alert_fired,331
931,44,1,2024-11-20 22:43:00,alert_fired,460
932,330,1,2024-11-06 15:00:00,login,146
933,77,1,2024-11-05 15:59:00,export,85
934,180,1,2024-03-24 08:28:00,dashboard_view,319
935,334,5,2024-01-22 17:45:00,api_call,147
936,26,4,2023-12-28 04:45:00,login,473
937,92,4,2023-12-28 00:35:00,dashboard_view,286
938,220,4,2023-10-03 17:25:00,dashboard_view,460
939,174,4,2024-12-04 06:58:00,alert_fired,197
940,309,2,2024-02-11 16:29:00,api_call,263
941,214,2,2024-03-27 01:25:00,report_run,144
942,136,1,2023-12-17 23:29:00,api_call,172
943,261,5,2023-12-25 22:35:00,export,201
944,68,5,2024-06-18 19:36:00,dashboard_view,142
945,112,4,2024-01-28 22:49:00,api_call,369
946,232,2,2024-08-12 06:29:00,login,169
947,15,1,2024-01-07 05:47:00,api_call,324
948,99,4,2024-12-13 16:02:00,login,42
949,300,1,2024-01-21 09:10:00,login,407
950,207,1,2023-08-22 21:04:00,api_call,338
951,200,3,2024-11-28 06:08:00,login,244
952,85,2,2023-11-01 02:03:00,dashboard_view,80
953,190,2,2023-11-12 19:29:00,alert_fired,163
954,230,5,2024-09-13 05:06:00,export,47
955,71,1,2023-08-28 20:10:00,dashboard_view,4
956,141,4,2024-12-12 10:56:00,export,216
957,335,3,2023-12-21 15:07:00,login,7
958,268,4,2024-09-06 11:20:00,report_run,119
959,106,5,2023-09-28 23:09:00,alert_fired,332
960,287,4,2024-09-21 12:54:00,alert_fired,216
961,145,3,2024-10-09 07:04:00,api_call,138
962,15,5,2024-02-24 10:13:00,export,160
963,254,1,2024-03-12 13:13:00,login,481
964,86,3,2023-10-22 16:05:00,api_call,133
965,158,1,2024-05-11 07:48:00,login,223
966,284,4,2023-09-28 21:08:00,login,316
967,125,2,2023-12-23 10:51:00,api_call,492
968,322,4,2024-12-06 23:04:00,alert_fired,189
969,214,3,2024-11-14 03:17:00,alert_fired,303
970,303,1,2023-11-10 09:51:00,report_run,339
971,125,2,2024-01-27 21:54:00,dashboard_view,169
972,278,2,2024-10-25 15:08:00,login,109
973,279,2,2023-09-19 09:46:00,api_call,235
974,130,1,2024-10-09 01:30:00,login,97
975,304,2,2024-03-28 20:33:00,api_call,178
976,325,2,2024-04-02 04:45:00,alert_fired,405
977,214,5,2024-10-28 01:06:00,dashboard_view,281
978,37,3,2023-07-21 15:34:00,login,234
979,299,2,2024-03-08 19:04:00,export,258
980,51,1,2024-11-13 04:45:00,login,5
981,150,4,2024-11-04 03:49:00,login,65
982,299,2,2024-04-13 23:39:00,export,339
983,35,2,2023-09-28 01:54:00,export,52
984,45,2,2024-10-28 17:11:00,login,212
985,60,3,2023-12-04 05:39:00,dashboard_view,254
986,193,5,2024-11-21 14:26:00,alert_fired,457
987,50,1,2023-11-23 03:17:00,api_call,168
988,233,1,2024-03-19 00:00:00,export,55
989,250,1,2023-11-22 21:12:00,dashboard_view,291
990,340,1,2024-12-28 20:59:00,api_call,287
991,76,4,2023-10-24 08:51:00,dashboard_view,267
992,172,3,2024-10-17 08:27:00,alert_fired,280
993,81,1,2024-11-18 18:40:00,api_call,158
994,329,3,2024-10-10 07:07:00,report_run,180
995,78,3,2024-12-02 17:28:00,login,278
996,225,5,2024-08-28 00:30:00,login,154
997,121,5,2024-03-01 06:58:00,api_call,169
998,206,3,2024-10-05 06:47:00,login,239
999,138,2,2024-12-14 11:30:00,alert_fired,156
1000,202,1,2024-10-17 02:35:00,export,439
1001,155,5,2024-04-20 02:03:00,dashboard_view,189
1002,331,4,2024-06-11 22:06:00,dashboard_view,262
1003,307,5,2024-02-28 06:57:00,alert_fired,250
1004,80,1,2024-10-22 16:26:00,export,23
1005,29,4,2023-07-02 13:06:00,alert_fired,319
1006,262,2,2024-01-23 08:54:00,api_call,307
1007,172,3,2023-11-10 08:25:00,alert_fired,203
1008,144,4,2024-02-12 02:37:00,dashboard_view,484
1009,78,5,2024-10-12 19:55:00,dashboard_view,312
1010,155,5,2023-08-01 21:58:00,login,111
1011,2,3,2024-01-13 01:21:00,export,353
1012,258,4,2023-11-23 05:02:00,dashboard_view,164
1013,203,2,2024-01-02 11:39:00,api_call,89
1014,11,5,2024-09-17 19:58:00,api_call,323
1015,160,3,2024-07-01 22:40:00,dashboard_view,167
1016,158,1,2024-04-28 04:59:00,report_run,292
1017,244,4,2024-01-28 10:01:00,alert_fired,394
1018,233,1,2024-08-10 21:40:00,dashboard_view,461
1019,312,2,2024-11-28 22:16:00,alert_fired,15
1020,66,3,2023-11-18 07:58:00,alert_fired,40
1021,262,5,2024-12-17 09:42:00,alert_fired,396
1022,160,3,2023-11-10 00:29:00,alert_fired,93
1023,277,4,2024-04-11 00:18:00,report_run,142
1024,236,5,2024-02-06 11:50:00,dashboard_view,455
1025,38,3,2024-09-28 03:07:00,api_call,307
1026,178,1,2024-05-02 04:19:00,export,194
1027,193,5,2023-09-03 13:05:00,api_call,481
1028,36,2,2024-08-06 02:45:00,login,424
1029,91,4,2024-11-25 16:15:00,dashboard_view,371
1030,182,4,2024-01-09 01:34:00,dashboard_view,461
1031,90,5,2024-09-28 18:28:00,export,373
1032,159,4,2024-09-28 20:35:00,export,480
1033,291,3,2024-10-02 13:43:00,dashboard_view,195
1034,213,4,2023-09-14 10:36:00,alert_fired,11
1035,136,4,2024-11-24 11:53:00,login,365
1036,74,5,2023-11-15 00:35:00,dashboard_view,290
1037,183,4,2024-07-08 09:20:00,report_run,40
1038,300,2,2024-03-15 08:40:00,report_run,41
1039,214,1,2024-06-13 12:04:00,export,148
1040,4,3,2024-08-16 03:07:00,dashboard_view,235
1041,337,5,2024-09-16 23:46:00,export,397
1042,301,4,2024-06-26 15:28:00,export,345
1043,232,2,2024-02-26 05:40:00,dashboard_view,114
1044,299,2,2024-07-01 16:20:00,dashboard_view,68
1045,101,1,2024-12-15 00:08:00,alert_fired,364
1046,90,2,2024-10-02 02:25:00,alert_fired,438
1047,56,5,2024-10-23 05:29:00,alert_fired,225
1048,334,5,2023-12-23 22:29:00,login,137
1049,155,2,2024-05-02 18:29:00,api_call,276
1050,162,3,2023-10-19 16:34:00,alert_fired,445
1051,60,3,2023-10-02 18:39:00,login,405
1052,145,4,2023-11-24 20:39:00,login,53
1053,66,5,2023-10-17 05:47:00,report_run,133
1054,168,5,2024-04-26 09:09:00,export,39
1055,75,4,2024-12-24 03:18:00,dashboard_view,328
1056,121,2,2024-12-09 01:31:00,report_run,467
1057,47,2,2024-12-23 04:27:00,export,451
1058,124,4,2023-12-22 08:18:00,report_run,187
1059,340,1,2024-06-26 00:51:00,alert_fired,433
1060,93,3,2023-11-28 04:23:00,export,193
1061,298,1,2024-11-13 04:04:00,alert_fired,379
1062,214,5,2024-12-14 22:06:00,export,204
1063,218,4,2024-05-22 18:41:00,api_call,463
1064,8,4,2024-12-07 01:58:00,export,390
1065,248,5,2024-05-27 23:50:00,alert_fired,83
1066,60,3,2024-02-27 06:00:00,report_run,33
1067,68,2,2024-05-28 14:02:00,login,100
1068,9,4,2024-10-26 01:13:00,report_run,93
1069,126,2,2024-08-10 19:29:00,export,262
1070,334,1,2024-03-20 23:07:00,api_call,184
1071,268,5,2023-07-14 07:52:00,alert_fired,94
1072,2,5,2023-11-10 16:09:00,dashboard_view,279
1073,292,2,2023-12-14 09:33:00,login,450
1074,153,4,2024-04-19 23:20:00,alert_fired,190
1075,41,2,2024-01-16 13:45:00,report_run,172
1076,73,2,2024-05-19 04:18:00,api_call,55
1077,99,3,2024-04-20 09:33:00,dashboard_view,191
1078,216,3,2024-01-17 08:58:00,login,230
1079,101,5,2023-12-28 20:07:00,login,409
1080,82,4,2024-12-15 03:58:00,alert_fired,497
1081,147,4,2024-06-22 21:23:00,login,133
1082,78,2,2023-09-25 08:04:00,export,250
1083,63,1,2024-08-22 17:57:00,login,176
1084,228,5,2024-03-20 01:35:00,report_run,304
1085,99,1,2024-02-28 08:43:00,report_run,259
1086,272,3,2024-11-27 18:01:00,export,243
1087,252,4,2023-12-21 02:55:00,api_call,2
1088,45,5,2024-10-03 20:49:00,alert_fired,318
1089,48,4,2024-09-09 02:07:00,alert_fired,193
1090,116,5,2023-09-13 13:49:00,report_run,207
1091,151,1,2024-01-28 17:04:00,dashboard_view,329
1092,236,3,2024-12-19 00:12:00,dashboard_view,13
1093,44,3,2024-10-27 08:36:00,api_call,46
1094,254,2,2024-02-16 22:04:00,alert_fired,186
1095,193,4,2024-09-05 08:32:00,dashboard_view,159
1096,91,1,2024-06-28 00:10:00,report_run,268
1097,229,5,2023-09-25 12:48:00,dashboard_view,48
1098,249,3,2024-01-28 00:51:00,export,212
1099,111,4,2024-09-19 16:55:00,login,303
1100,82,5,2023-07-22 02:46:00,alert_fired,499
1101,18,2,2024-05-18 12:02:00,login,223
1102,250,5,2024-12-13 10:57:00,alert_fired,208
