line_id,invoice_id,description,quantity,unit_price,line_total
687,339,add-on seats,7,562.86,3940.02
688,339,subscription,7,556.3,3894.1
689,339,support plan,10,1348.65,13486.5
690,340,usage overage,4,1320.92,5283.68
691,340,support plan,10,650.31,6503.1
692,341,usage overage,3,830.97,2492.91
693,341,support plan,2,934.05,1868.1
694,342,subscription,2,104.8,209.6
695,342,onboarding services,10,753.56,7535.6
696,343,add-on seats,9,267.08,2403.72
697,344,usage overage,7,1308.8,9161.6
698,345,support plan,2,761.04,1522.08
699,345,onboarding services,5,195.83,979.15
700,345,subscription,2,637.05,1274.1
701,346,onboarding services,10,1251.58,12515.8
702,346,add-on seats,9,80.62,725.58
703,346,support plan,5,1296.05,6480.25
704,347,onboarding services,6,717.54,4305.24
705,347,add-on seats,8,1621.37,12970.96
706,348,add-on seats,9,593.41,5340.69
707,348,support plan,5,708.1,3540.5
708,349,onboarding services,8,1613.03,12904.24
709,349,subscription,1,1358.23,1358.23
710,349,usage overage,3,1596.54,4789.62
711,350,support plan,5,1426.37,7131.85
712,350,onboarding services,9,856.29,7706.61
713,351,onboarding services,8,426.22,3409.76
714,351,onboarding services,5,602.2,3011.0
715,352,add-on seats,3,154.56,463.68
716,353,onboarding services,6,1335.94,8015.64
717,353,add-on seats,7,1743.56,12204.92
718,353,onboarding services,7,168.34,1178.38
719,354,usage overage,7,1443.37,10103.59
720,354,subscription,4,869.1,3476.4
721,355,add-on seats,7,993.93,6957.51
722,355,subscription,2,192.68,385.36
723,356,usage overage,5,239.56,1197.8
724,356,subscription,2,777.6,1555.2
725,356,usage overage,1,553.09,553.09
726,357,add-on seats,2,1257.0,2514.0
727,357,onboarding services,7,373.84,2616.88
728,357,add-on seats,8,644.31,5154.48
729,358,usage overage,3,590.62,1771.86
730,359,usage overage,3,1622.28,4866.84
731,359,support plan,8,1014.78,8118.24
732,360,onboarding services,10,1591.05,15910.5
733,361,subscription,8,1464.74,11717.92
734,361,support plan,7,787.51,5512.57
735,361,add-on seats,2,1415.02,2830.04
736,362,add-on seats,4,691.1,2764.4
737,363,subscription,2,790.56,1581.12
738,364,usage overage,2,727.27,1454.54
739,364,add-on seats,2,1568.46,3136.92
740,364,support plan,9,1395.42,12558.78
741,365,usage overage,7,352.07,2464.49
742,366,support plan,8,1270.27,10162.16
743,366,usage overage,1,950.34,950.34
744,367,add-on seats,1,478.69,478.69
745,368,add-on seats,10,1271.38,12713.8
746,369,subscription,10,995.15,9951.5
747,369,onboarding services,2,351.69,703.38
748,370,usage overage,7,575.32,4027.24
749,371,onboarding services,7,831.4,5819.8
750,371,add-on seats,2,1746.9,3493.8
751,372,support plan,7,1022.64,7158.48
752,372,usage overage,3,609.7,1829.1
753,372,usage overage,2,850.32,1700.64
754,373,onboarding services,4,784.1,3136.4
755,374,add-on seats,4,386.1,1544.4
756,375,support plan,9,999.29,8993.61
757,375,onboarding services,9,244.38,2199.42
758,375,usage overage,10,620.37,6203.7
759,376,add-on seats,9,1198.5,10786.5
760,376,subscription,7,75.29,527.03
761,376,subscription,9,817.33,7355.97
762,377,add-on seats,4,1046.23,4184.92
763,377,subscription,5,1486.33,7431.65
764,378,usage overage,7,795.12,5565.84
765,378,usage overage,3,1635.0,4905.0
766,378,usage overage,4,949.72,3798.88
767,379,subscription,10,1721.11,17211.1
768,379,onboarding services,3,1295.85,3887.55
769,379,onboarding services,10,1552.51,15525.1
770,380,usage overage,3,1639.62,4918.86
771,380,onboarding services,8,1130.32,9042.56
772,381,usage overage,6,128.13,768.78
773,382,onboarding services,10,1656.53,16565.3
774,382,subscription,3,986.14,2958.42
775,382,usage overage,1,1168.4,1168.4
776,383,add-on seats,4,1072.99,4291.96
777,383,subscription,5,518.25,2591.25
778,383,usage overage,7,1486.16,10403.12
779,384,onboarding services,10,1645.79,16457.9
780,384,support plan,1,1127.79,1127.79
781,385,onboarding services,3,1062.37,3187.11
782,385,subscription,7,1732.7,12128.9
783,386,usage overage,1,1392.12,1392.12
784,387,support plan,9,1193.52,10741.68
785,387,add-on seats,3,242.8,728.4
786,388,subscription,10,1488.04,14880.4
787,388,onboarding services,8,1268.9,10151.2
788,388,usage overage,1,1351.53,1351.53
789,389,usage overage,7,881.44,6170.08
790,389,usage overage,3,409.94,1229.82
791,390,usage overage,7,431.35,3019.45
792,390,onboarding services,1,750.73,750.73
793,390,usage overage,9,357.19,3214.71
794,391,subscription,1,120.44,120.44
795,391,onboarding services,7,1126.51,7885.57
796,391,support plan,7,1756.53,12295.71
797,392,subscription,3,642.36,1927.08
798,393,subscription,8,1714.05,13712.4
799,394,add-on seats,10,216.48,2164.8
800,395,onboarding services,5,358.43,1792.15
801,396,subscription,9,97.75,879.75
802,396,support plan,6,653.51,3921.06
803,396,add-on seats,2,1715.37,3430.74
804,397,usage overage,6,332.08,1992.48
805,398,usage overage,4,268.75,1075.0
806,399,add-on seats,3,765.87,2297.61
807,399,usage overage,7,1756.52,12295.64
808,399,support plan,8,570.76,4566.08
809,400,subscription,10,157.29,1572.9
810,401,add-on seats,10,574.46,5744.6
811,402,onboarding services,5,933.87,4669.35
812,402,support plan,4,388.93,1555.72
813,403,onboarding services,5,467.71,2338.55
814,403,onboarding services,6,1505.55,9033.3
815,404,onboarding services,8,1215.36,9722.88
816,405,subscription,8,253.99,2031.92
817,405,subscription,1,143.54,143.54
818,405,subscription,9,331.98,2987.82
819,406,onboarding services,10,652.41,6524.1
820,406,subscription,6,1736.22,10417.32
821,406,subscription,6,1479.07,8874.42
822,407,support plan,10,703.36,7033.6
823,407,subscription,4,585.81,2343.24
824,407,subscription,8,922.48,7379.84
825,408,onboarding services,4,733.66,2934.64
826,408,onboarding services,2,609.02,1218.04
827,408,usage overage,10,1120.36,11203.6
828,409,onboarding services,3,771.56,2314.68
829,409,add-on seats,9,1635.71,14721.39
830,410,onboarding services,3,1685.28,5055.84
831,411,add-on seats,10,553.15,5531.5
832,411,usage overage,10,739.88,7398.8
833,412,onboarding services,10,1598.05,15980.5
834,412,subscription,6,782.35,4694.1
835,413,onboarding services,10,361.81,3618.1
836,413,onboarding services,2,1718.01,3436.02
837,413,usage overage,4,771.47,3085.88
838,414,usage overage,4,597.72,2390.88
839,414,support plan,5,544.64,2723.2
840,415,onboarding services,2,942.05,1884.1
841,415,support plan,2,758.84,1517.68
842,415,support plan,4,726.63,2906.52
843,416,onboarding services,5,748.31,3741.55
844,416,usage overage,2,651.78,1303.56
845,416,usage overage,7,294.89,2064.23
846,417,support plan,5,256.12,1280.6
847,417,usage overage,6,266.56,1599.36
848,418,usage overage,2,172.8,345.6
849,419,onboarding services,7,764.4,5350.8
850,419,add-on seats,8,782.8,6262.4
851,419,subscription,1,1115.41,1115.41
852,420,onboarding services,6,287.13,1722.78
853,420,subscription,4,1506.73,6026.92
854,421,onboarding services,4,1273.13,5092.52
855,421,onboarding services,9,622.32,5600.88
856,421,subscription,8,1219.41,9755.28
857,422,onboarding services,2,1572.88,3145.76
858,423,subscription,1,758.13,758.13
859,424,usage overage,9,1302.86,11725.74
860,424,onboarding services,9,932.21,8389.89
861,424,add-on seats,6,1107.13,6642.78
862,425,usage overage,6,1204.94,7229.64
863,426,onboarding services,5,1444.74,7223.7
864,426,add-on seats,5,159.78,798.9
865,427,usage overage,1,839.95,839.95
866,427,add-on seats,4,549.35,2197.4
867,428,add-on seats,9,1232.27,11090.43
868,428,usage overage,3,1026.14,3078.42
869,428,onboarding services,10,437.38,4373.8
870,429,onboarding services,4,624.8,2499.2
871,429,subscription,3,1031.82,3095.46
872,429,support plan,8,1490.8,11926.4
873,430,add-on seats,8,1173.94,9391.52
874,430,support plan,2,1288.57,2577.14
875,430,support plan,1,1429.49,1429.49
876,431,onboarding services,1,480.05,480.05
877,431,onboarding services,5,741.37,3706.85
878,431,subscription,9,1254.14,11287.26
879,432,onboarding services,4,1545.6,6182.4
880,432,subscription,9,767.92,6911.28
881,433,support plan,9,87.48,787.32
882,433,onboarding services,2,1248.97,2497.94
883,433,support plan,9,141.3,1271.7
884,434,support plan,3,1071.14,3213.42
885,434,onboarding services,4,386.71,1546.84
886,435,add-on seats,7,848.92,5942.44
887,435,add-on seats,3,778.57,2335.71
888,436,subscription,10,705.56,7055.6
889,436,onboarding services,1,1007.53,1007.53
890,436,support plan,6,615.55,3693.3
891,437,support plan,8,1731.2,13849.6
892,437,support plan,6,341.23,2047.38
893,438,add-on seats,9,576.75,5190.75
894,438,support plan,4,350.91,1403.64
895,438,add-on seats,8,924.92,7399.36
896,439,usage overage,7,1559.88,10919.16
897,440,support plan,9,774.73,6972.57
898,440,onboarding services,5,1398.83,6994.15
899,440,onboarding services,2,1500.35,3000.7
900,441,support plan,4,162.82,651.28
901,442,support plan,8,886.21,7089.68
902,442,subscription,3,1681.48,5044.44
903,442,subscription,3,1570.71,4712.13
904,443,add-on seats,9,847.41,7626.69
905,444,usage overage,7,674.31,4720.17
906,444,onboarding services,4,1495.0,5980.0
907,445,subscription,10,1477.62,14776.2
908,445,usage overage,7,1413.79,9896.53
909,445,add-on seats,4,1490.99,5963.96
910,446,onboarding services,10,376.91,3769.1
911,447,add-on seats,7,629.82,4408.74
912,448,support plan,4,1267.96,5071.84
913,448,usage overage,9,372.6,3353.4
914,448,support plan,2,1514.22,3028.44
915,449,subscription,1,1499.04,1499.04
916,450,add-on seats,6,1667.43,10004.58
917,451,support plan,2,1190.17,2380.34
918,452,support plan,10,1148.55,11485.5
919,452,usage overage,3,801.17,2403.51
920,453,usage overage,10,1449.69,14496.9
921,453,support plan,4,1181.18,4724.72
922,453,usage overage,6,1436.31,8617.86
923,454,onboarding services,7,124.09,868.63
924,455,usage overage,1,1592.47,1592.47
925,455,add-on seats,3,1002.5,3007.5
926,456,usage overage,4,814.01,3256.04
927,456,add-on seats,10,517.27,5172.7
928,457,subscription,9,1048.58,9437.22
929,457,support plan,5,90.87,454.35
930,457,add-on seats,1,494.05,494.05
931,458,add-on seats,9,416.55,3748.95
932,458,usage overage,1,1729.12,1729.12
933,459,subscription,9,1380.1,12420.9
934,459,onboarding services,6,76.51,459.06
935,459,usage overage,7,1510.2,10571.4
936,460,subscription,8,513.6,4108.8
937,461,support plan,6,1489.05,8934.3
938,462,usage overage,1,1058.55,1058.55
939,463,support plan,4,1062.99,4251.96
940,463,subscription,8,1075.78,8606.24
941,463,add-on seats,3,362.86,1088.58
942,464,onboarding services,5,73.12,365.6
943,464,onboarding services,6,688.18,4129.08
944,464,subscription,3,1040.69,3122.07
945,465,usage overage,4,868.4,3473.6
946,466,subscription,2,808.02,1616.04
947,466,subscription,10,1313.51,13135.1
948,467,usage overage,9,294.63,2651.67
949,468,subscription,2,1065.7,2131.4
950,468,add-on seats,10,781.92,7819.2
951,469,usage overage,1,150.3,150.3
952,470,subscription,5,1242.21,6211.05
953,470,subscription,2,1286.18,2572.36
954,471,usage overage,7,92.77,649.39
955,472,support plan,8,838.85,6710.8
956,473,onboarding services,10,828.16,8281.6
957,474,subscription,4,511.61,2046.44
958,475,usage overage,3,428.66,1285.98
959,475,support plan,2,1444.66,2889.32
960,475,usage overage,9,500.33,4502.97
961,476,add-on seats,6,1229.11,7374.66
962,477,subscription,3,376.87,1130.61
963,477,support plan,8,1139.26,9114.08
964,478,subscription,3,98.41,295.23
965,478,add-on seats,5,418.92,2094.6
966,478,subscription,5,198.97,994.85
967,479,subscription,4,1542.77,6171.08
968,479,add-on seats,2,1110.37,2220.74
969,480,support plan,3,1017.37,3052.11
970,481,add-on seats,10,1642.01,16420.1
971,482,onboarding services,10,1196.77,11967.7
972,482,onboarding services,4,1222.79,4891.16
973,483,usage overage,3,811.27,2433.81
974,484,support plan,2,100.65,201.3
975,484,add-on seats,9,1574.94,14174.46
976,484,support plan,3,1171.58,3514.74
977,485,add-on seats,3,1060.44,3181.32
978,486,add-on seats,5,205.35,1026.75
979,486,usage overage,2,1162.07,2324.14
980,486,usage overage,8,599.05,4792.4
981,487,usage overage,3,255.51,766.53
982,487,add-on seats,6,1146.15,6876.9
983,487,subscription,7,674.63,4722.41
984,488,onboarding services,5,1357.12,6785.6
985,488,add-on seats,2,1229.41,2458.82
986,489,subscription,9,1185.98,10673.82
987,490,onboarding services,6,733.0,4398.0
988,490,add-on seats,6,390.98,2345.88
989,490,onboarding services,3,251.71,755.13
990,491,support plan,5,1092.7,5463.5
991,491,support plan,2,904.23,1808.46
992,492,add-on seats,8,1034.51,8276.08
993,492,add-on seats,10,1682.82,16828.2
994,492,usage overage,5,298.16,1490.8
995,493,subscription,5,475.38,2376.9
996,493,onboarding services,6,935.06,5610.36
997,493,support plan,4,628.39,2513.56
998,494,subscription,8,798.14,6385.12
999,495,subscription,2,1576.01,3152.02
1000,496,subscription,8,1394.66,11157.28
1001,496,onboarding services,10,1418.3,14183.0
1002,497,add-on seats,7,993.85,6956.95
1003,498,usage overage,1,736.8,736.8
1004,499,subscription,10,132.51,1325.1
1005,500,onboarding services,1,701.78,701.78
1006,500,add-on seats,8,350.36,2802.88
1007,500,add-on seats,5,1494.15,7470.75
1008,501,subscription,5,946.71,4733.55
1009,501,add-on seats,6,1201.82,7210.92
1010,501,onboarding services,6,1609.51,9657.06
1011,502,usage overage,7,919.88,6439.16
1012,502,add-on seats,9,323.93,2915.37
1013,503,usage overage,9,956.07,8604.63
1014,504,usage overage,5,598.02,2990.1
1015,505,subscription,4,394.88,1579.52
1016,506,usage overage,8,1209.84,9678.72
1017,506,usage overage,5,1729.46,8647.3
1018,507,add-on seats,8,988.45,7907.6
1019,507,add-on seats,3,1692.06,5076.18
1020,507,add-on seats,9,509.05,4581.45
1021,508,onboarding services,3,570.9,1712.7
1022,508,usage overage,5,1715.77,8578.85
1023,509,subscription,1,1620.75,1620.75
1024,510,add-on seats,10,1026.4,10264.0
1025,510,onboarding services,3,1427.82,4283.46
1026,510,add-on seats,1,681.47,681.47
1027,511,usage overage,7,351.41,2459.87
1028,511,add-on seats,2,1495.13,2990.26
1029,512,onboarding services,5,220.26,1101.3
1030,512,usage overage,5,161.91,809.55
1031,512,usage overage,6,263.46,1580.76
1032,513,onboarding services,10,1364.15,13641.5
1033,513,add-on seats,1,178.34,178.34
1034,513,onboarding services,9,344.95,3104.55
1035,514,usage overage,1,1352.23,1352.23
1036,514,subscription,9,486.17,4375.53
1037,515,add-on seats,4,1740.53,6962.12
1038,515,usage overage,2,133.09,266.18
1039,516,support plan,10,340.52,3405.2
1040,516,support plan,4,830.43,3321.72
1041,516,usage overage,2,616.15,1232.3
1042,517,add-on seats,4,249.27,997.08
1043,517,add-on seats,3,513.2,1539.6
1044,518,onboarding services,6,495.78,2974.68
1045,518,onboarding services,3,454.87,1364.61
1046,519,support plan,5,1074.76,5373.8
1047,519,support plan,1,702.11,702.11
1048,519,onboarding services,5,953.37,4766.85
1049,520,usage overage,1,1415.82,1415.82
1050,520,add-on seats,5,1067.46,5337.3
1051,521,support plan,7,1252.6,8768.2
1052,521,support plan,8,1018.73,8149.84
1053,522,onboarding services,1,836.34,836.34
1054,522,add-on seats,4,923.39,3693.56
1055,522,onboarding services,7,1663.22,11642.54
1056,523,subscription,10,1537.84,15378.4
1057,524,usage overage,7,141.0,987.0
1058,525,usage overage,2,1613.34,3226.68
1059,525,add-on seats,6,1570.86,9425.16
1060,525,add-on seats,10,1741.3,17413.0
1061,526,support plan,5,321.55,1607.75
1062,526,usage overage,8,939.52,7516.16
1063,527,onboarding services,2,1019.92,2039.84
1064,527,subscription,8,1745.25,13962.0
1065,527,onboarding services,3,1227.55,3682.65
1066,528,support plan,3,1700.79,5102.37
1067,529,add-on seats,6,1614.87,9689.22
1068,529,subscription,10,995.98,9959.8
1069,529,onboarding services,4,1456.26,5825.04
1070,530,support plan,4,304.7,1218.8
1071,531,support plan,5,671.09,3355.45
1072,531,usage overage,10,459.37,4593.7
1073,531,support plan,2,816.2,1632.4
1074,532,usage overage,6,1746.72,10480.32
1075,533,onboarding services,2,617.61,1235.22
1076,533,subscription,10,1613.04,16130.4
1077,534,onboarding services,4,1713.19,6852.76
1078,534,subscription,3,537.13,1611.39
1079,535,onboarding services,8,1686.65,13493.2
1080,535,support plan,4,413.78,1655.12
1081,536,onboarding services,9,1182.53,10642.77
1082,537,add-on seats,1,1339.03,1339.03
1083,537,add-on seats,7,854.75,5983.25
1084,537,usage overage,7,773.14,5411.98
1085,538,add-on seats,2,987.75,1975.5
1086,538,onboarding services,9,782.05,7038.45
1087,538,usage overage,10,1065.09,10650.9
1088,539,usage overage,9,211.76,1905.84
1089,540,usage overage,7,381.92,2673.44
1090,540,usage overage,1,1287.84,1287.84
1091,540,usage overage,4,1315.38,5261.52
1092,541,subscription,8,440.16,3521.28
1093,542,support plan,3,1241.96,3725.88
1094,542,usage overage,9,592.05,5328.45
1095,543,onboarding services,2,366.84,733.68
1096,544,usage overage,1,349.95,349.95
1097,544,usage overage,1,820.59,820.59
1098,545,usage overage,1,195.62,195.62
1099,545,support plan,7,1510.58,10574.06
1100,545,subscription,8,566.7,4533.6
1101,546,onboarding services,6,223.12,1338.72
1102,546,onboarding services,8,1708.43,13667.44
1103,546,subscription,1,1293.38,1293.38
1104,547,usage overage,3,275.09,825.27
1105,547,support plan,1,855.7,855.7
1106,548,usage overage,9,1747.01,15723.09
1107,549,add-on seats,3,1710.24,5130.72
1108,550,subscription,2,1063.51,2127.02
1109,550,subscription,1,1670.13,1670.13
1110,551,onboarding services,1,1399.18,1399.18
1111,551,usage overage,2,228.39,456.78
1112,552,usage overage,2,400.35,800.7
1113,553,onboarding services,8,787.06,6296.48
1114,553,subscription,9,137.83,1240.47
1115,553,subscription,7,1163.9,8147.3
1116,554,usage overage,9,1235.83,11122.47
1117,554,subscription,2,705.47,1410.94
1118,554,onboarding services,3,203.64,610.92
1119,555,subscription,10,244.6,2446.0
1120,556,support plan,7,1603.43,11224.01
1121,557,support plan,5,487.71,2438.55
1122,557,add-on seats,3,595.38,1786.14
1123,558,subscription,10,1520.22,15202.2
1124,559,onboarding services,7,809.96,5669.72
1125,559,onboarding services,7,667.27,4670.89
1126,559,subscription,1,220.58,220.58
1127,560,support plan,5,116.59,582.95
1128,560,onboarding services,3,466.18,1398.54
1129,561,support plan,6,460.13,2760.78
1130,562,onboarding services,1,1333.08,1333.08
1131,563,support plan,7,514.65,3602.55
1132,564,usage overage,8,448.03,3584.24
1133,565,usage overage,7,1633.86,11437.02
1134,566,subscription,2,1294.85,2589.7
1135,566,subscription,3,420.25,1260.75
1136,567,subscription,8,774.7,6197.6
1137,568,onboarding services,9,1174.89,10574.01
1138,569,usage overage,8,1281.26,10250.08
1139,569,subscription,7,801.91,5613.37
1140,569,onboarding services,6,1469.29,8815.74
1141,570,usage overage,2,1662.26,3324.52
1142,571,support plan,6,920.63,5523.78
1143,572,support plan,6,1489.09,8934.54
1144,572,subscription,7,1730.78,12115.46
1145,572,support plan,9,821.63,7394.67
1146,573,usage overage,7,1049.37,7345.59
1147,573,onboarding services,6,1139.0,6834.0
1148,574,subscription,4,1571.57,6286.28
1149,574,add-on seats,3,355.09,1065.27
1150,574,onboarding services,3,104.09,312.27
1151,575,onboarding services,2,215.55,431.1
1152,575,support plan,5,1552.63,7763.15
1153,575,add-on seats,4,1399.15,5596.6
1154,576,add-on seats,1,450.99,450.99
1155,576,usage overage,9,1648.85,14839.65
1156,576,support plan,10,315.65,3156.5
1157,577,add-on seats,5,975.39,4876.95
1158,578,add-on seats,7,687.61,4813.27
1159,578,usage overage,6,933.86,5603.16
1160,579,onboarding services,9,434.3,3908.7
1161,579,support plan,1,1069.61,1069.61
1162,579,add-on seats,5,1312.55,6562.75
1163,580,onboarding services,9,580.57,5225.13
1164,580,onboarding services,4,343.52,1374.08
1165,581,add-on seats,8,396.91,3175.28
1166,581,support plan,8,1565.04,12520.32
1167,581,usage overage,2,977.49,1954.98
1168,582,support plan,5,467.85,2339.25
1169,582,onboarding services,7,974.59,6822.13
1170,583,subscription,9,1387.0,12483.0
1171,584,support plan,10,1423.57,14235.7
1172,585,onboarding services,7,1044.73,7313.11
1173,585,subscription,4,1690.85,6763.4
1174,586,subscription,1,1718.28,1718.28
1175,587,onboarding services,1,1204.57,1204.57
1176,587,support plan,4,1400.03,5600.12
1177,587,support plan,4,381.82,1527.28
1178,588,usage overage,1,454.14,454.14
1179,589,subscription,8,106.04,848.32
1180,590,usage overage,8,465.88,3727.04
1181,591,onboarding services,3,828.21,2484.63
1182,591,subscription,1,486.13,486.13
1183,592,onboarding services,10,856.52,8565.2
1184,593,support plan,4,1752.05,7008.2
1185,593,onboarding services,4,458.9,1835.6
1186,594,subscription,3,591.79,1775.37
1187,595,usage overage,7,377.95,2645.65
1188,595,add-on seats,8,252.8,2022.4
1189,595,support plan,1,680.63,680.63
1190,596,subscription,10,1185.81,11858.1
1191,596,usage overage,9,996.87,8971.83
1192,596,usage overage,10,1371.38,13713.8
1193,597,subscription,8,151.11,1208.88
1194,598,support plan,4,121.16,484.64
1195,598,onboarding services,5,825.54,4127.7
1196,598,add-on seats,6,1655.52,9933.12
1197,599,usage overage,3,1461.22,4383.66
1198,599,onboarding services,4,647.98,2591.92
1199,599,subscription,3,122.43,367.29
1200,600,usage overage,10,1503.48,15034.8
1201,601,onboarding services,1,1462.02,1462.02
1202,602,subscription,3,859.28,2577.84
1203,602,subscription,2,1683.48,3366.96
1204,602,subscription,1,643.26,643.26
1205,603,subscription,6,515.94,3095.64
1206,603,subscription,3,953.92,2861.76
1207,603,onboarding services,7,141.98,993.86
1208,604,add-on seats,3,1275.89,3827.67
1209,604,subscription,2,677.97,1355.94
1210,605,subscription,9,1227.26,11045.34
1211,605,add-on seats,5,850.56,4252.8
1212,606,add-on seats,5,954.76,4773.8
1213,606,onboarding services,1,760.02,760.02
1214,606,add-on seats,10,779.54,7795.4
1215,607,support plan,4,1363.58,5454.32
1216,608,usage overage,3,761.45,2284.35
1217,608,support plan,10,1407.36,14073.6
1218,608,onboarding services,6,615.5,3693.0
1219,609,support plan,10,232.91,2329.1
1220,609,support plan,10,291.56,2915.6
1221,610,add-on seats,7,1475.81,10330.67
1222,610,usage overage,8,1132.05,9056.4
1223,610,usage overage,10,1453.78,14537.8
1224,611,subscription,4,1044.33,4177.32
1225,612,usage overage,7,1097.58,7683.06
1226,613,usage overage,4,1093.76,4375.04
1227,614,usage overage,5,268.43,1342.15
1228,615,usage overage,2,326.08,652.16
1229,615,usage overage,10,1095.23,10952.3
1230,615,add-on seats,4,489.78,1959.12
1231,616,subscription,8,1008.71,8069.68
1232,617,usage overage,8,636.29,5090.32
1233,618,support plan,2,1105.7,2211.4
1234,619,subscription,3,653.94,1961.82
1235,620,subscription,10,1067.91,10679.1
1236,621,subscription,8,1421.31,11370.48
1237,621,usage overage,7,592.69,4148.83
1238,622,usage overage,6,389.4,2336.4
1239,622,subscription,4,1578.47,6313.88
1240,622,support plan,4,1122.36,4489.44
1241,623,onboarding services,8,795.93,6367.44
1242,624,support plan,10,578.18,5781.8
1243,625,support plan,5,1203.88,6019.4
1244,625,support plan,9,1177.98,10601.82
1245,626,subscription,5,1448.83,7244.15
1246,626,add-on seats,10,456.88,4568.8
1247,627,support plan,9,1001.28,9011.52
1248,627,usage overage,7,523.14,3661.98
1249,628,add-on seats,3,994.31,2982.93
1250,628,subscription,3,135.04,405.12
1251,628,support plan,7,771.39,5399.73
1252,629,usage overage,7,1711.82,11982.74
1253,629,subscription,6,964.72,5788.32
1254,629,onboarding services,7,1739.07,12173.49
1255,630,usage overage,6,164.18,985.08
1256,630,add-on seats,7,926.7,6486.9
1257,631,usage overage,8,1426.9,11415.2
1258,632,subscription,3,894.53,2683.59
1259,632,add-on seats,3,148.13,444.39
1260,632,add-on seats,2,822.9,1645.8
1261,633,subscription,7,1692.12,11844.84
1262,634,usage overage,10,1368.96,13689.6
1263,634,onboarding services,7,582.77,4079.39
1264,634,onboarding services,3,1401.8,4205.4
1265,635,support plan,8,215.67,1725.36
1266,635,add-on seats,2,1403.01,2806.02
1267,635,onboarding services,5,870.98,4354.9
1268,636,support plan,4,1427.77,5711.08
1269,636,usage overage,5,1662.39,8311.95
1270,636,subscription,7,1296.35,9074.45
1271,637,usage overage,5,258.72,1293.6
1272,638,add-on seats,1,912.79,912.79
1273,638,subscription,1,1668.63,1668.63
1274,639,support plan,10,485.12,4851.2
1275,639,support plan,2,388.98,777.96
1276,639,onboarding services,5,1341.32,6706.6
1277,640,usage overage,1,1528.08,1528.08
1278,640,usage overage,6,100.74,604.44
1279,640,usage overage,9,1230.39,11073.51
1280,641,subscription,4,1627.77,6511.08
1281,642,onboarding services,5,1226.39,6131.95
1282,643,usage overage,4,917.1,3668.4
1283,643,onboarding services,4,763.48,3053.92
1284,644,onboarding services,7,1645.73,11520.11
1285,645,onboarding services,1,1064.07,1064.07
1286,645,support plan,3,1061.99,3185.97
1287,646,onboarding services,9,1402.3,12620.7
1288,647,subscription,8,1664.35,13314.8
1289,647,add-on seats,10,557.12,5571.2
1290,647,support plan,8,619.35,4954.8
1291,648,add-on seats,8,1349.17,10793.36
1292,648,onboarding services,7,680.36,4762.52
1293,649,subscription,5,1498.05,7490.25
1294,649,support plan,8,1611.81,12894.48
1295,649,add-on seats,8,1025.43,8203.44
1296,650,onboarding services,4,622.43,2489.72
1297,651,subscription,9,1268.07,11412.63
1298,651,onboarding services,10,1065.93,10659.3
1299,652,onboarding services,7,1300.39,9102.73
1300,652,add-on seats,8,1452.35,11618.8
1301,653,add-on seats,1,308.5,308.5
1302,653,subscription,2,1030.23,2060.46
1303,654,subscription,3,1401.2,4203.6
1304,655,usage overage,5,1386.05,6930.25
1305,656,add-on seats,7,1347.42,9431.94
1306,656,onboarding services,1,863.48,863.48
1307,657,add-on seats,2,823.8,1647.6
1308,657,support plan,1,454.7,454.7
1309,658,support plan,10,203.12,2031.2
1310,658,usage overage,5,1579.26,7896.3
1311,658,subscription,5,835.57,4177.85
1312,659,usage overage,1,899.16,899.16
1313,659,usage overage,5,1213.41,6067.05
1314,659,subscription,1,319.98,319.98
1315,660,add-on seats,7,1267.38,8871.66
1316,660,add-on seats,8,1509.99,12079.92
1317,661,onboarding services,1,484.55,484.55
1318,661,onboarding services,7,1491.73,10442.11
1319,662,subscription,9,243.54,2191.86
1320,662,onboarding services,7,1343.93,9407.51
1321,663,add-on seats,1,717.85,717.85
1322,663,support plan,4,1000.68,4002.72
1323,663,usage overage,9,1588.4,14295.6
1324,664,subscription,8,1647.49,13179.92
1325,664,support plan,1,1492.62,1492.62
1326,664,onboarding services,1,578.7,578.7
1327,665,add-on seats,10,902.61,9026.1
1328,666,support plan,3,1299.42,3898.26
1329,666,add-on seats,10,1610.03,16100.3
1330,667,onboarding services,2,1711.01,3422.02
1331,667,add-on seats,2,402.85,805.7
1332,667,subscription,1,355.84,355.84
1333,668,usage overage,7,172.64,1208.48
1334,668,support plan,1,369.19,369.19
1335,668,onboarding services,8,575.83,4606.64
1336,669,usage overage,3,384.15,1152.45
1337,669,subscription,5,1004.1,5020.5
1338,670,usage overage,8,1204.85,9638.8
1339,670,usage overage,1,924.45,924.45
1340,671,support plan,8,1352.52,10820.16
1341,671,support plan,3,918.56,2755.68
1342,671,subscription,1,478.91,478.91
1343,672,onboarding services,8,1066.94,8535.52
1344,672,add-on seats,4,1329.09,5316.36
1345,672,onboarding services,3,494.56,1483.68
1346,673,subscription,6,991.63,5949.78
1347,674,support plan,3,1060.32,3180.96
1348,675,onboarding services,8,981.57,7852.56
1349,675,add-on seats,9,479.59,4316.31
1350,675,subscription,8,1273.24,10185.92
1351,676,onboarding services,8,1355.02,10840.16
1352,676,subscription,6,443.58,2661.48
1353,676,subscription,9,1565.58,14090.22
1354,677,support plan,5,867.13,4335.65
1355,677,add-on seats,5,1039.97,5199.85
