payment_id,invoice_id,paid_on,amount,method,status
646,745,2023-09-18,29683.83,ach,settled
647,746,2023-10-07,1350.5,wire,settled
648,748,2023-12-11,8318.63,wire,settled
649,749,2024-01-09,7807.82,ach,settled
650,750,2024-05-11,2717.22,ach,settled
651,751,2024-06-11,30879.05,card,settled
652,753,2024-09-08,10731.0,wire,settled
653,754,2024-10-05,3312.18,card,settled
654,755,2024-11-24,3292.79,card,settled
655,756,2023-07-19,13208.9,ach,settled
656,757,2023-08-27,12000.12,card,settled
657,758,2023-09-20,5943.15,ach,settled
658,759,2023-11-15,10231.14,ach,settled
659,761,2024-02-10,6309.47,card,settled
660,762,2024-04-17,23516.37,ach,settled
661,763,2024-10-18,11034.56,wire,settled
662,764,2024-11-23,12481.92,ach,settled
663,765,2024-12-17,13652.9,wire,settled
664,766,2023-07-21,22040.68,wire,settled
665,767,2023-08-12,7259.45,wire,settled
666,768,2023-09-23,6953.32,wire,settled
667,769,2023-10-08,21618.0,card,settled
668,770,2023-12-26,7070.25,card,settled
669,772,2024-02-24,16034.19,wire,settled
670,773,2024-03-22,11040.25,card,settled
671,774,2024-05-06,7430.64,card,settled
672,775,2024-07-07,16549.01,card,settled
673,776,2024-08-25,20551.77,ach,settled
674,777,2024-09-21,7157.14,ach,settled
675,778,2024-11-17,12379.32,wire,settled
676,779,2023-07-09,3990.07,wire,settled
677,780,2023-08-06,16038.36,ach,settled
678,781,2023-10-19,21690.41,card,settled
679,782,2023-11-23,595.8,card,settled
680,783,2024-01-26,18953.18,card,settled
681,785,2024-04-13,3554.64,card,settled
682,786,2024-05-24,1572.91,ach,settled
683,787,2024-06-15,565.53,card,settled
684,788,2024-08-28,1244.67,wire,settled
685,790,2024-10-15,7261.2,wire,settled
686,791,2024-12-11,9778.8,card,settled
687,792,2023-07-16,8346.2,ach,settled
688,794,2023-09-23,7584.75,card,settled
689,795,2023-11-18,9959.04,card,settled
690,796,2024-01-15,4909.32,wire,settled
691,797,2024-03-20,19648.42,wire,settled
692,799,2024-06-19,15214.68,card,settled
693,800,2024-07-21,10958.49,ach,settled
694,801,2024-08-21,8929.4,ach,settled
695,802,2024-10-16,10891.22,wire,settled
696,803,2024-11-11,27237.51,ach,settled
697,804,2024-12-26,8206.92,ach,settled
698,807,2023-11-15,14175.2,card,settled
699,808,2023-12-23,8035.68,card,settled
700,810,2024-03-11,2157.08,ach,settled
701,811,2024-04-10,11154.59,wire,settled
702,813,2024-06-08,5339.2,card,settled
703,814,2024-07-16,10511.83,card,settled
704,815,2024-08-13,21169.95,card,settled
705,816,2024-10-11,6463.77,card,settled
706,817,2024-12-25,7587.0,card,settled
707,818,2023-07-22,127.81,ach,settled
708,819,2023-10-30,12506.29,wire,settled
709,820,2023-11-07,8911.21,wire,settled
710,821,2023-12-19,9244.45,ach,settled
711,822,2024-01-12,2877.82,ach,settled
712,823,2024-02-10,13283.34,wire,settled
713,824,2024-03-16,10190.21,wire,settled
714,825,2024-04-21,2594.15,card,settled
715,826,2024-06-15,4873.47,wire,settled
716,827,2024-07-28,14618.52,card,settled
717,828,2024-08-21,16489.52,ach,settled
718,829,2024-11-12,18005.02,wire,settled
719,830,2024-12-11,12612.67,card,settled
720,831,2023-07-24,5221.43,card,settled
721,832,2023-09-18,2362.08,ach,settled
722,834,2023-11-12,7699.9,wire,settled
723,835,2023-12-22,4938.2,wire,settled
724,836,2024-03-25,11179.53,card,settled
725,837,2024-04-15,13284.81,card,settled
726,838,2024-05-17,12059.87,ach,settled
727,839,2024-06-10,1911.13,wire,settled
728,840,2024-07-09,3092.6,wire,settled
729,841,2024-08-27,28306.67,wire,settled
730,842,2024-09-23,4671.47,ach,settled
731,843,2024-10-17,3077.84,card,settled
732,844,2023-08-20,23272.18,ach,settled
733,845,2023-10-20,9258.94,ach,settled
734,846,2023-12-28,10677.82,card,settled
735,847,2024-02-16,38108.14,ach,settled
736,848,2024-03-14,19952.16,ach,settled
737,849,2024-06-18,12051.65,ach,settled
738,850,2024-09-14,20247.6,wire,settled
739,851,2024-10-12,18179.19,card,settled
740,852,2024-11-14,15513.84,card,settled
741,853,2024-12-25,3123.54,ach,settled
742,854,2023-07-11,350.04,ach,settled
743,857,2023-10-05,10979.57,ach,settled
744,858,2023-11-21,1428.46,ach,settled
745,859,2024-01-18,13877.76,wire,settled
746,860,2024-02-11,835.1,ach,settled
747,861,2024-03-17,1114.96,card,settled
748,862,2024-04-23,7663.7,wire,settled
749,863,2024-05-27,29084.3,ach,settled
750,864,2024-06-11,11900.11,card,settled
751,865,2024-07-11,2466.6,card,settled
752,867,2024-09-10,6791.6,card,settled
753,868,2024-10-18,1248.25,ach,settled
754,869,2024-12-16,10452.37,ach,settled
755,870,2023-08-29,3884.1,card,settled
756,871,2023-09-23,12036.5,wire,settled
757,872,2023-10-08,691.48,ach,settled
758,873,2023-12-06,13152.44,card,settled
759,874,2024-01-10,5019.06,ach,settled
760,875,2024-02-23,15460.2,card,settled
761,877,2024-04-27,22586.56,wire,settled
762,878,2024-05-08,4533.06,card,settled
763,879,2024-08-26,1731.64,ach,settled
764,880,2024-09-19,6340.29,wire,settled
765,881,2024-11-28,9579.51,card,settled
766,882,2024-12-08,19515.51,card,settled
767,883,2023-08-27,6434.33,wire,settled
768,884,2023-09-17,4252.12,ach,settled
769,885,2023-10-09,30610.43,ach,settled
770,886,2023-11-22,13095.13,ach,settled
771,887,2023-12-11,7965.08,card,settled
772,888,2024-01-10,4787.4,wire,settled
773,889,2024-02-16,6537.54,card,settled
774,890,2024-03-16,8547.45,ach,settled
775,891,2024-04-05,3838.62,ach,settled
776,892,2024-05-26,14468.91,card,settled
777,893,2024-06-19,22430.9,wire,settled
778,894,2024-07-20,9944.7,ach,settled
779,895,2024-09-22,12777.97,ach,settled
780,896,2024-10-30,26305.46,ach,settled
781,897,2024-11-16,18352.55,wire,settled
782,898,2024-12-23,15211.76,wire,settled
783,899,2023-07-10,16303.14,ach,settled
784,900,2023-08-28,6203.91,ach,settled
785,901,2023-09-24,8695.94,wire,settled
786,902,2023-10-19,22010.6,wire,settled
787,903,2023-11-26,19442.97,wire,settled
788,904,2023-12-12,11611.15,wire,settled
789,905,2024-02-28,18830.05,card,settled
790,908,2024-05-24,11149.8,card,settled
791,909,2024-06-25,1199.26,ach,settled
792,910,2024-07-22,4897.44,wire,settled
793,911,2024-08-13,12344.79,ach,settled
794,912,2024-09-23,16901.81,card,settled
795,915,2023-08-27,2237.13,ach,settled
796,916,2023-09-14,575.3,ach,settled
797,917,2023-10-16,11833.14,card,settled
798,918,2024-02-16,11803.68,ach,settled
799,919,2024-03-07,26863.56,ach,settled
800,923,2024-09-08,6796.76,card,settled
801,924,2024-11-26,5052.52,ach,settled
802,926,2023-08-18,5612.21,card,settled
803,927,2023-09-25,20524.17,wire,settled
804,928,2023-10-15,6754.72,ach,settled
805,929,2024-01-21,1900.28,ach,settled
806,931,2024-05-10,23366.08,ach,settled
807,932,2024-06-12,14583.29,card,settled
808,933,2024-07-29,12925.44,card,settled
809,934,2024-09-14,14947.88,ach,settled
810,935,2024-10-16,7905.86,ach,settled
811,936,2024-11-18,23082.32,ach,settled
812,937,2023-07-14,20563.06,wire,settled
813,938,2023-08-14,1151.2,wire,settled
814,939,2023-09-09,22145.2,wire,settled
815,940,2023-10-12,17111.66,wire,settled
816,941,2023-11-07,8679.78,wire,settled
817,942,2023-12-10,6998.2,wire,settled
818,943,2024-02-14,11374.02,card,settled
819,944,2024-04-24,4372.68,ach,settled
820,945,2024-06-25,5105.69,wire,settled
821,946,2024-07-13,2822.64,card,settled
822,948,2024-10-14,3510.6,wire,settled
823,950,2024-12-24,8160.46,card,settled
824,951,2023-07-09,11971.46,card,settled
825,952,2023-09-14,8056.26,wire,settled
826,953,2023-10-20,10108.51,card,settled
827,954,2023-11-12,7783.35,ach,settled
828,955,2023-12-14,5556.34,ach,settled
829,956,2024-01-22,2749.68,ach,settled
830,957,2024-06-21,17819.96,card,settled
831,958,2024-07-10,7229.05,card,settled
832,959,2024-09-23,27379.34,wire,settled
833,960,2024-10-12,7719.61,ach,settled
834,961,2024-11-18,16492.53,wire,settled
835,962,2024-12-18,11858.9,card,settled
836,963,2023-07-17,10552.88,card,settled
837,964,2023-10-23,5149.13,ach,settled
838,965,2023-11-25,5460.12,ach,settled
839,966,2024-01-12,2960.67,card,settled
840,967,2024-02-12,11228.16,card,settled
841,968,2024-03-12,22623.63,card,settled
842,969,2024-04-14,19796.82,card,settled
843,970,2024-05-20,9192.3,wire,settled
844,971,2024-06-11,581.76,card,settled
845,972,2024-07-23,6462.65,card,settled
846,973,2024-09-26,4627.0,ach,settled
847,974,2024-11-10,11380.76,card,settled
848,975,2023-08-22,1316.6,wire,settled
849,976,2023-09-08,8398.71,ach,settled
850,977,2023-11-24,480.65,ach,settled
851,978,2024-01-16,15016.02,ach,settled
852,979,2024-03-27,9826.03,ach,settled
853,980,2024-04-19,15456.63,wire,settled
854,981,2024-06-22,24154.89,ach,settled
855,982,2024-07-24,136.14,card,settled
856,984,2024-10-06,5934.95,wire,settled
857,985,2024-11-19,8079.52,ach,settled
858,986,2023-07-08,3072.14,wire,settled
859,987,2023-09-11,10656.04,wire,settled
860,988,2023-12-09,1656.64,ach,settled
861,989,2024-03-08,15146.75,ach,settled
862,991,2024-06-15,8243.51,wire,settled
863,993,2024-10-11,12101.56,ach,settled
864,994,2024-12-23,2820.3,wire,settled
865,995,2023-07-15,22063.1,ach,settled
866,996,2023-08-27,21650.95,ach,settled
867,997,2023-09-06,5638.7,card,settled
868,998,2023-10-14,5243.74,wire,settled
869,999,2023-12-23,8680.51,ach,settled
870,1001,2024-02-17,11597.06,card,settled
871,1003,2024-04-26,3182.64,wire,settled
872,1004,2024-06-22,5687.99,wire,settled
873,1005,2024-07-25,17470.13,ach,settled
874,1006,2024-10-04,16060.94,wire,settled
875,1007,2023-08-24,11996.1,wire,settled
876,1008,2023-09-19,15580.18,wire,settled
877,1009,2023-10-10,10872.18,card,settled
878,1010,2023-11-23,10074.9,wire,settled
879,1011,2023-12-12,16288.13,ach,settled
880,1012,2024-05-13,4834.98,wire,settled
881,1013,2024-06-27,11257.8,card,settled
882,1014,2024-08-25,5869.23,card,settled
883,1015,2024-09-06,10593.76,card,settled
884,1016,2024-12-22,6321.58,ach,settled
885,1017,2023-07-15,4067.07,ach,settled
886,1018,2023-10-12,3546.6,ach,settled
887,1020,2023-12-26,16164.2,card,settled
888,1021,2024-01-25,9883.44,ach,settled
889,1022,2024-03-08,7147.26,ach,settled
890,1023,2024-04-27,15412.49,wire,settled
891,1024,2024-06-28,8966.01,ach,settled
892,1025,2024-07-11,10408.96,ach,settled
893,1026,2024-08-19,5365.17,wire,settled
894,1027,2024-09-15,9341.67,card,settled
895,1028,2024-12-24,9057.34,wire,settled
896,1029,2023-07-16,8919.48,wire,settled
897,1030,2023-08-05,9038.07,ach,settled
898,1031,2023-09-21,7085.82,wire,settled
899,1033,2024-01-23,6055.28,ach,settled
900,1034,2024-02-07,21591.14,wire,settled
901,1035,2024-03-26,10928.3,wire,settled
902,1036,2024-04-27,17586.57,wire,settled
903,1037,2024-05-20,5853.6,wire,settled
904,1038,2024-06-16,6085.9,wire,settled
905,1039,2024-07-11,11332.35,wire,settled
906,1040,2024-08-26,22845.16,card,settled
907,1041,2024-10-08,12201.84,ach,settled
908,1042,2024-11-27,3790.4,card,settled
909,1044,2023-08-18,9910.76,ach,settled
910,1045,2023-09-09,1450.8,ach,settled
911,1047,2023-11-20,12784.79,ach,settled
912,1048,2023-12-28,24116.06,ach,settled
913,1049,2024-02-10,6132.28,ach,settled
914,1050,2024-03-25,9587.34,ach,settled
915,1051,2024-04-20,6798.99,card,settled
916,1052,2024-06-11,2271.96,ach,settled
917,1053,2024-08-21,12884.3,ach,settled
918,1054,2024-10-20,3001.68,card,settled
919,1055,2024-12-22,2550.25,ach,settled
920,1056,2023-07-10,5970.5,ach,settled
921,1057,2023-08-21,1300.05,ach,settled
922,1058,2023-10-25,10915.94,ach,settled
923,1060,2024-01-21,8518.69,ach,settled
924,1062,2024-04-26,14760.89,wire,settled
925,1063,2024-05-15,1811.88,ach,settled
926,1064,2024-06-18,25189.51,ach,settled
927,1065,2024-08-20,8519.31,ach,settled
928,1066,2024-09-05,19207.33,card,settled
929,1067,2024-11-09,16464.26,wire,settled
930,1069,2023-07-08,281.4,ach,settled
931,1070,2023-10-13,14618.92,ach,settled
932,1072,2023-12-21,2613.24,wire,settled
933,1073,2024-01-08,14535.41,ach,settled
934,1074,2024-02-17,5540.5,wire,settled
935,1075,2024-03-20,2704.9,wire,settled
936,1076,2024-08-21,2546.55,wire,settled
937,1077,2024-09-21,14147.32,ach,settled
938,1078,2024-10-22,7195.96,wire,settled
939,1079,2024-11-16,29363.12,wire,settled
940,1080,2024-12-19,8507.36,card,settled
941,1081,2023-07-17,15415.46,ach,settled
942,1082,2023-08-20,17063.17,wire,settled
943,1083,2023-10-18,9956.67,card,settled
944,1084,2023-11-10,10390.87,ach,settled
945,1085,2023-12-09,10273.14,card,settled
946,1086,2024-02-15,2696.6,card,settled
947,1087,2024-03-26,22299.83,card,settled
948,1088,2024-04-13,9825.2,card,settled
949,1090,2024-09-18,3388.78,ach,settled
950,1091,2024-12-14,15236.81,ach,settled
951,1093,2023-09-14,8449.31,ach,settled
952,1094,2023-10-17,21285.81,ach,settled
953,1095,2023-11-26,628.22,wire,settled
954,1096,2023-12-13,25204.31,card,settled
955,1097,2024-02-17,6650.14,card,settled
956,1099,2024-06-15,5142.06,card,settled
957,1100,2024-07-15,2731.82,ach,settled
958,1101,2024-09-12,18399.21,ach,settled
959,1102,2024-11-20,12042.45,card,settled
960,1103,2024-12-26,12715.92,wire,settled
961,1104,2023-07-08,4467.96,wire,settled
962,1105,2023-08-09,9913.08,wire,settled
963,1106,2023-09-12,496.55,ach,settled
964,1107,2023-10-20,3088.26,wire,settled
965,1108,2023-12-17,10341.76,card,settled
966,1109,2024-01-22,7258.19,wire,settled
967,1110,2024-03-10,8947.86,wire,settled
968,1111,2024-04-24,11024.25,ach,settled
969,1112,2024-05-13,12075.81,wire,settled
970,1113,2024-06-22,11873.24,ach,settled
971,1114,2024-07-11,2255.36,wire,settled
972,1116,2024-09-20,11787.71,card,settled
973,1117,2024-10-23,9071.4,ach,settled
974,1118,2024-11-08,27273.02,card,settled
975,1119,2024-12-26,1466.46,wire,settled
976,1120,2023-07-10,17136.12,ach,settled
977,1121,2023-08-19,3416.99,ach,settled
978,1122,2023-10-11,9809.4,ach,settled
979,1123,2023-11-24,4926.75,card,settled
980,1124,2023-12-08,18509.78,wire,settled
981,1126,2024-03-07,4481.44,wire,settled
982,1128,2024-05-24,9279.28,card,settled
983,1130,2024-08-22,2476.67,wire,settled
984,1131,2024-09-11,4774.72,card,settled
985,1132,2024-10-24,26961.12,ach,settled
986,1133,2023-07-24,2686.18,ach,settled
987,1134,2023-09-25,1619.62,ach,settled
988,1136,2023-12-06,3937.8,card,settled
989,1137,2024-02-08,1150.44,card,settled
990,1139,2024-06-24,2994.57,card,settled
991,1140,2024-08-26,17802.99,wire,settled
992,1141,2024-10-06,17183.68,wire,settled
993,1142,2023-09-23,17447.12,card,settled
994,1143,2023-10-06,788.44,card,settled
995,1144,2023-11-23,12702.06,card,settled
996,1145,2023-12-23,10692.12,wire,settled
997,1146,2024-01-12,4277.9,ach,settled
998,1148,2024-04-19,20859.42,ach,settled
999,1149,2024-07-11,2702.34,ach,settled
1000,1150,2024-08-10,9527.34,ach,settled
1001,1151,2023-07-09,1295.96,ach,settled
1002,1152,2023-09-29,3606.09,ach,settled
1003,1153,2023-10-21,29615.28,card,settled
1004,1154,2023-11-18,9185.88,ach,settled
1005,1155,2024-01-18,4503.62,ach,settled
1006,1156,2024-02-21,14294.47,card,settled
1007,1157,2024-03-23,15827.95,wire,settled
1008,1158,2024-04-18,7743.02,wire,settled
1009,1159,2024-07-09,3724.07,card,settled
1010,1160,2024-08-17,7177.28,ach,settled
1011,1161,2024-09-08,2102.4,ach,settled
1012,1162,2024-11-15,11876.0,ach,settled
1013,1164,2023-07-27,4971.67,ach,settled
1014,1165,2023-08-10,21124.06,ach,settled
1015,1166,2023-09-13,3042.72,card,settled
1016,1167,2023-10-18,3133.71,wire,settled
1017,1168,2024-01-05,17508.22,card,settled
1018,1169,2024-02-10,7503.12,ach,settled
1019,1171,2024-04-25,26311.55,ach,settled
1020,1172,2024-05-11,18901.95,ach,settled
1021,1173,2024-06-20,3657.92,ach,settled
1022,1175,2024-08-13,19110.3,ach,settled
1023,1176,2024-10-27,5776.5,wire,settled
1024,1177,2024-11-26,24535.61,card,settled
1025,1179,2023-07-17,6623.66,card,settled
1026,1180,2023-09-05,10038.09,wire,settled
1027,1181,2023-10-15,11066.6,card,settled
1028,1182,2023-11-13,12808.35,ach,settled
1029,1183,2024-01-20,7798.94,wire,settled
1030,1184,2024-02-23,17733.57,ach,settled
1031,1185,2024-03-12,25120.03,ach,settled
1032,1186,2024-04-10,12682.89,wire,settled
1033,1187,2024-05-18,4082.04,card,settled
1034,1190,2024-09-10,5270.62,wire,settled
1035,1191,2024-10-17,20999.44,ach,settled
1036,1192,2024-11-20,1953.66,wire,settled
1037,1193,2024-12-16,7010.91,wire,settled
1038,1195,2023-09-29,10088.04,wire,settled
1039,1196,2023-10-25,2807.06,ach,settled
1040,1197,2023-11-26,23449.5,ach,settled
1041,1198,2023-12-15,21481.08,card,settled
1042,1199,2024-01-08,7400.45,wire,settled
1043,1200,2024-03-26,1276.74,wire,settled
1044,1201,2024-04-25,3469.8,wire,settled
1045,1202,2024-05-23,11042.28,ach,settled
1046,1203,2024-06-10,22356.83,wire,settled
1047,1204,2024-07-13,8865.41,card,settled
1048,1205,2024-08-18,6799.41,ach,settled
1049,1206,2024-09-12,20695.9,card,settled
1050,1207,2024-10-28,17437.86,wire,settled
1051,1209,2024-12-11,5960.92,wire,settled
1052,1210,2023-08-24,18873.97,ach,settled
1053,1211,2023-09-21,11134.44,wire,settled
1054,1212,2023-10-27,9211.52,ach,settled
1055,1213,2023-12-16,1552.3,ach,settled
1056,1214,2024-01-15,13553.3,wire,settled
1057,1215,2024-02-24,11543.3,card,settled
1058,1216,2024-04-14,10634.68,card,settled
1059,1217,2024-05-15,2699.45,wire,settled
1060,1218,2024-07-22,20718.1,wire,settled
1061,1219,2024-09-04,13489.22,card,settled
1062,1220,2024-10-13,14583.93,card,settled
1063,1221,2024-11-07,2031.46,card,settled
1064,1223,2023-09-24,6766.17,ach,settled
1065,1224,2023-10-10,15632.46,wire,settled
1066,1225,2023-12-19,2853.18,card,settled
1067,1226,2024-03-09,16055.6,card,settled
1068,1228,2024-07-10,1370.92,wire,settled
1069,1230,2024-09-19,10489.14,wire,settled
1070,1231,2024-12-26,2354.73,ach,settled
1071,1233,2023-09-18,2968.42,wire,settled
1072,1234,2023-10-28,1602.68,wire,settled
1073,1235,2023-12-17,1699.93,card,settled
1074,1236,2024-02-14,836.28,wire,settled
1075,1237,2024-03-13,6900.72,wire,settled
1076,1238,2024-04-27,4613.8,wire,settled
1077,1239,2024-05-08,12167.79,wire,settled
1078,1240,2024-07-22,13487.22,card,settled
1079,1241,2024-08-27,4512.04,card,settled
1080,1242,2024-09-21,4726.44,ach,settled
1081,1243,2024-10-16,16716.01,card,settled
1082,1244,2024-11-07,17833.35,ach,settled
1083,1245,2024-12-21,12113.6,card,settled
1084,1246,2023-08-07,1933.84,ach,settled
1085,1247,2023-09-28,8440.65,ach,settled
1086,1248,2023-10-27,8964.24,ach,settled
1087,1249,2023-11-19,6654.22,ach,settled
1088,1250,2023-12-27,17380.0,card,settled
1089,1251,2024-01-12,7615.25,ach,settled
1090,1252,2024-02-09,22629.38,wire,settled
1091,1253,2024-03-12,7125.12,wire,settled
1092,1254,2024-04-15,7704.84,card,settled
1093,1255,2024-05-09,5659.86,ach,settled
1094,1256,2024-07-09,9924.0,card,settled
1095,1258,2024-09-25,28213.48,card,settled
1096,1259,2024-11-18,6309.2,wire,settled
1097,1260,2023-08-17,19822.78,wire,settled
1098,1261,2023-09-17,3518.66,card,settled
1099,1262,2023-10-17,1051.11,card,settled
1100,1263,2023-11-21,7102.6,ach,settled
1101,1264,2024-01-29,8171.34,wire,settled
1102,1265,2024-02-11,759.6,wire,settled
1103,1266,2024-04-11,6857.63,wire,settled
1104,1267,2024-05-16,18076.98,card,settled
1105,1268,2024-06-18,12016.24,ach,settled
1106,1269,2024-07-08,11973.33,card,settled
1107,1270,2024-08-07,2111.76,wire,settled
1108,1271,2024-09-12,16848.36,ach,settled
1109,1272,2024-10-26,9438.3,ach,settled
1110,1273,2024-11-10,14519.85,ach,settled
1111,1274,2024-12-04,22630.77,wire,settled
1112,1275,2023-07-15,8179.59,wire,settled
1113,1276,2023-08-24,17661.89,card,settled
1114,1278,2023-10-14,10538.98,wire,settled
1115,1279,2023-11-13,2935.56,wire,settled
1116,1280,2023-12-15,31473.41,card,settled
1117,1281,2024-01-25,4442.29,wire,settled
1118,1282,2024-02-23,20952.29,wire,settled
1119,1284,2024-05-09,4227.75,card,settled
1120,1286,2024-07-28,4992.54,ach,settled
1121,1287,2024-09-20,1225.2,ach,settled
1122,1288,2024-11-04,15216.83,ach,settled
1123,1290,2023-07-06,5691.7,card,settled
1124,1291,2023-08-21,5181.33,ach,settled
1125,1292,2023-10-26,16738.79,card,settled
1126,1293,2023-11-08,21103.43,card,settled
1127,1295,2024-01-08,14823.06,wire,settled
1128,1296,2024-06-19,8036.3,ach,settled
1129,1297,2024-08-20,7147.61,ach,settled
1130,1298,2024-10-25,12639.01,ach,settled
1131,1299,2024-11-22,13040.93,ach,settled
1132,1300,2024-12-29,27775.77,card,settled
1133,1301,2023-07-15,24971.27,wire,settled
1134,1302,2023-08-11,10879.28,ach,settled
1135,1304,2023-10-12,6531.78,card,settled
1136,1305,2023-11-14,17817.0,ach,settled
1137,1306,2023-12-09,12777.7,wire,settled
1138,1307,2024-02-20,6721.39,ach,settled
1139,1309,2024-05-08,16584.25,wire,settled
1140,1310,2024-08-18,5809.38,wire,settled
1141,1311,2024-10-26,14623.98,ach,settled
1142,1312,2024-12-22,8108.65,wire,settled
1143,1313,2023-07-17,30139.83,card,settled
1144,1314,2023-08-19,2738.04,card,settled
1145,1315,2023-09-20,3765.34,ach,settled
1146,1316,2023-10-21,2816.7,wire,settled
1147,1317,2023-11-21,1021.08,card,settled
1148,1318,2023-12-12,5367.95,card,settled
1149,1319,2024-01-12,7100.55,ach,settled
1150,1320,2024-02-15,17108.36,wire,settled
1151,1321,2024-03-18,9890.82,card,settled
1152,1322,2024-04-14,9010.72,wire,settled
1153,1323,2024-05-19,7403.03,wire,settled
1154,1324,2024-06-14,1328.4,wire,settled
1155,1325,2024-07-21,15123.32,wire,settled
1156,1326,2024-08-27,1354.1,ach,settled
1157,1328,2024-10-24,14771.87,card,settled
1158,1329,2024-11-24,6694.06,ach,settled
1159,1330,2024-12-23,8007.67,ach,settled
1160,1331,2023-07-23,16287.7,wire,settled
1161,1332,2023-08-11,1902.2,card,settled
1162,1333,2023-09-26,12155.27,wire,settled
1163,1334,2023-10-10,13845.1,card,settled
1164,1335,2023-11-12,8238.52,wire,settled
1165,1336,2024-01-14,3889.68,card,settled
1166,1337,2024-02-15,20389.74,wire,settled
1167,1338,2024-03-10,4473.3,card,settled
1168,1341,2024-08-29,12217.41,card,settled
1169,1343,2024-11-14,6279.0,wire,settled
1170,1345,2023-07-10,7967.25,card,settled
1171,1346,2023-08-23,5263.74,wire,settled
1172,1347,2023-09-23,12731.57,ach,settled
1173,1348,2023-10-14,6151.6,wire,settled
1174,1349,2023-11-22,20140.69,card,settled
1175,1350,2024-01-09,2561.56,card,settled
1176,1351,2024-02-23,6488.45,card,settled
1177,1352,2024-03-21,14950.0,wire,settled
1178,1353,2024-04-10,3977.6,card,settled
1179,1355,2024-08-08,13344.38,ach,settled
1180,1356,2024-11-09,10735.45,card,settled
1181,1359,2023-08-07,11436.44,ach,settled
1182,1360,2023-10-18,22743.31,card,settled
1183,1362,2023-12-08,11476.99,card,settled
1184,1364,2024-02-28,10367.97,wire,settled
1185,1365,2024-03-14,4603.47,ach,settled
1186,1366,2024-04-16,5232.14,ach,settled
1187,1367,2024-05-18,27874.94,card,settled
1188,1368,2024-06-26,19630.72,card,settled
1189,1369,2024-08-23,13404.38,ach,settled
1190,1370,2024-09-15,11348.28,card,settled
1191,1371,2024-10-07,8713.86,wire,settled
1192,1372,2024-11-24,1652.84,card,settled
1193,1373,2024-12-24,525.28,wire,settled
1194,1374,2023-09-24,8037.65,ach,settled
1195,1375,2023-11-15,8615.15,wire,settled
1196,1377,2024-02-13,14399.25,wire,settled
1197,1379,2024-06-14,2439.29,wire,settled
1198,1380,2024-08-21,1411.2,card,settled
1199,1381,2024-10-16,8101.45,wire,settled
1200,1382,2024-11-21,5154.88,wire,settled
1201,1383,2024-12-29,3278.43,card,settled
1202,1384,2023-07-16,15779.57,wire,settled
1203,1385,2023-08-26,9416.34,card,settled
1204,1386,2023-09-08,1181.48,wire,settled
1205,1387,2023-10-18,7430.82,card,settled
1206,1388,2023-11-12,5443.96,card,settled
1207,1389,2023-12-20,7734.87,wire,settled
1208,1390,2024-01-08,6330.6,card,settled
1209,1392,2024-03-14,6347.58,card,settled
1210,1393,2024-05-17,20779.99,wire,settled
1211,1394,2024-09-16,5395.94,ach,settled
1212,1395,2024-10-22,18721.99,wire,settled
1213,1397,2024-12-10,13657.0,card,settled
1214,1398,2023-07-24,9218.99,card,settled
1215,1399,2023-08-08,537.25,ach,settled
1216,1400,2023-09-26,7738.76,card,settled
1217,1401,2023-10-11,11558.8,wire,settled
1218,1402,2024-02-14,13735.52,wire,settled
1219,1403,2024-03-09,19339.37,card,settled
1220,1404,2024-04-16,1699.41,ach,settled
1221,1406,2024-08-09,7417.65,wire,settled
1222,1407,2024-09-09,34962.69,card,settled
1223,1408,2024-10-24,9304.66,card,settled
1224,1409,2024-12-22,4579.92,wire,settled
1225,1410,2023-07-24,8262.58,card,settled
1226,1411,2023-08-25,25130.5,card,settled
1227,1412,2023-09-23,8085.6,card,settled
1228,1413,2023-12-24,806.93,card,settled
1229,1415,2024-02-24,4480.6,ach,settled
1230,1416,2024-03-09,12560.18,card,settled
1231,1417,2024-04-16,11464.49,card,settled
1232,1418,2024-06-09,9847.12,card,settled
1233,1419,2024-07-26,17309.44,card,settled
1234,1420,2024-09-07,4171.65,wire,settled
1235,1422,2024-11-17,7380.46,ach,settled
1236,1423,2023-07-20,11648.22,wire,settled
1237,1424,2023-08-05,15658.56,wire,settled
1238,1425,2023-09-16,1755.46,wire,settled
1239,1426,2023-11-08,18079.18,ach,settled
1240,1428,2024-02-08,25766.86,wire,settled
1241,1429,2024-04-15,6139.87,wire,settled
1242,1430,2024-06-20,5338.32,card,settled
1243,1431,2024-07-24,8513.96,ach,settled
1244,1432,2024-09-16,14894.8,wire,settled
1245,1433,2024-10-12,24051.94,card,settled
1246,1434,2024-11-18,15597.38,card,settled
1247,1435,2023-07-23,17939.76,card,settled
1248,1436,2023-08-25,16265.02,card,settled
1249,1437,2023-11-20,6893.25,ach,settled
1250,1438,2024-01-11,23571.04,ach,settled
1251,1439,2024-02-05,6397.14,ach,settled
1252,1440,2024-04-15,15991.1,ach,settled
1253,1441,2024-05-21,14984.0,ach,settled
1254,1442,2024-06-18,2029.11,wire,settled
1255,1443,2024-07-24,6138.76,ach,settled
1256,1444,2024-08-09,1660.96,ach,settled
1257,1445,2024-10-16,9891.7,card,settled
1258,1446,2024-11-26,1327.64,wire,settled
1259,1447,2024-12-08,10197.56,card,settled
1260,1448,2023-07-17,13728.17,ach,settled
