event_id,customer_id,product_id,event_ts,event_type,units
554,286,6,2024-07-12 16:46:00,export,78
555,73,1,2024-10-14 06:40:00,alert_fired,454
556,190,3,2024-10-28 11:01:00,export,232
557,209,3,2024-10-06 10:40:00,export,414
558,181,1,2023-12-28 01:57:00,dashboard_view,112
559,301,1,2024-11-03 17:33:00,export,342
560,174,3,2024-12-07 23:30:00,dashboard_view,86
561,40,4,2024-09-04 21:42:00,alert_fired,324
562,252,5,2024-02-06 01:14:00,login,416
563,277,2,2024-05-21 15:46:00,dashboard_view,396
564,273,1,2024-12-16 19:57:00,dashboard_view,114
565,336,5,2024-08-23 18:20:00,alert_fired,475
566,389,5,2024-06-01 01:06:00,alert_fired,179
567,374,3,2024-02-15 18:24:00,api_call,112
568,206,2,2024-12-02 17:29:00,alert_fired,234
569,78,3,2024-11-28 09:35:00,export,314
570,125,6,2024-07-08 01:20:00,export,485
571,311,3,2023-11-20 06:13:00,login,189
572,18,6,2024-07-11 05:30:00,export,297
573,118,3,2024-10-25 04:35:00,dashboard_view,355
574,362,5,2023-12-28 09:05:00,alert_fired,150
575,31,6,2024-04-09 13:21:00,api_call,236
576,65,2,2024-03-28 22:36:00,dashboard_view,108
577,288,3,2024-01-17 13:24:00,dashboard_view,267
578,226,3,2024-11-27 15:04:00,export,170
579,389,2,2023-10-16 01:11:00,export,131
580,320,1,2024-08-13 15:58:00,dashboard_view,450
581,390,6,2024-09-24 08:05:00,export,426
582,101,2,2024-09-06 09:11:00,export,129
583,269,2,2024-09-04 09:06:00,export,463
584,147,4,2024-12-07 05:15:00,dashboard_view,258
585,352,6,2024-09-25 14:48:00,dashboard_view,48
586,47,1,2024-04-09 19:25:00,login,478
587,414,1,2023-08-25 09:09:00,api_call,17
588,315,2,2024-04-26 23:14:00,login,278
589,158,3,2024-06-28 15:49:00,login,86
590,136,1,2023-12-04 03:20:00,export,354
591,330,1,2024-09-27 00:28:00,report_run,380
592,5,2,2023-12-01 13:44:00,api_call,392
593,15,1,2024-11-14 17:53:00,alert_fired,395
594,108,5,2023-11-02 02:01:00,dashboard_view,24
595,325,4,2024-07-17 10:05:00,export,498
596,29,4,2024-04-07 13:55:00,alert_fired,3
597,109,3,2023-10-06 19:10:00,report_run,80
598,406,5,2023-12-09 09:50:00,report_run,287
599,252,4,2024-12-13 04:14:00,export,79
600,114,4,2024-08-16 14:20:00,dashboard_view,367
601,362,3,2024-09-10 04:24:00,login,173
602,42,4,2024-07-26 04:18:00,login,458
603,226,1,2024-01-20 18:12:00,export,466
604,13,1,2023-08-08 06:49:00,alert_fired,430
605,290,5,2024-12-13 14:02:00,alert_fired,59
606,20,4,2024-06-27 12:17:00,export,367
607,419,6,2024-07-18 01:43:00,api_call,104
608,71,3,2024-11-24 20:34:00,api_call,13
609,156,1,2024-11-26 13:19:00,api_call,243
610,33,2,2024-11-28 04:05:00,dashboard_view,121
611,406,5,2024-05-09 07:33:00,alert_fired,458
612,184,2,2023-10-21 07:23:00,export,33
613,113,6,2024-11-27 04:22:00,api_call,255
614,21,3,2024-02-04 08:13:00,report_run,454
615,388,2,2024-11-25 16:43:00,dashboard_view,277
616,294,4,2023-12-17 17:55:00,alert_fired,314
617,332,4,2024-04-20 16:09:00,alert_fired,44
618,317,6,2024-07-07 11:05:00,export,376
619,256,2,2024-04-04 18:19:00,login,322
620,17,6,2023-08-26 05:47:00,alert_fired,5
621,348,6,2024-04-28 02:00:00,api_call,498
622,377,5,2024-01-23 07:40:00,login,76
623,362,2,2024-08-19 13:25:00,report_run,464
624,206,4,2024-10-24 05:31:00,export,198
625,153,1,2024-08-18 16:30:00,report_run,480
626,43,4,2023-12-03 07:47:00,api_call,256
627,192,6,2024-10-16 03:36:00,dashboard_view,246
628,73,5,2024-10-17 10:12:00,api_call,480
629,60,3,2024-01-09 19:28:00,dashboard_view,275
630,392,3,2024-05-20 18:48:00,login,112
631,273,4,2024-08-28 16:37:00,report_run,424
632,339,1,2024-05-20 08:52:00,login,319
633,89,2,2024-06-28 00:33:00,api_call,269
634,79,2,2024-07-15 03:00:00,login,312
635,322,2,2024-12-02 05:11:00,export,436
636,239,3,2024-01-18 05:52:00,dashboard_view,80
637,353,3,2024-10-01 00:33:00,alert_fired,384
638,22,6,2024-12-28 18:33:00,alert_fired,11
639,267,1,2024-01-23 12:19:00,dashboard_view,162
640,344,1,2024-09-28 14:41:00,dashboard_view,227
641,42,2,2024-12-03 14:27:00,export,376
642,147,6,2023-07-04 20:18:00,api_call,367
643,348,3,2024-09-07 17:35:00,report_run,490
644,392,3,2024-08-15 07:47:00,login,492
645,280,1,2023-08-14 12:22:00,report_run,490
646,48,2,2024-04-14 06:00:00,dashboard_view,239
647,159,2,2024-08-23 04:57:00,login,337
648,133,4,2024-07-16 12:38:00,export,234
649,73,3,2024-11-01 02:32:00,export,385
650,395,3,2024-09-24 20:31:00,api_call,228
651,319,5,2023-11-24 11:54:00,dashboard_view,348
652,38,1,2024-04-03 20:36:00,login,381
653,70,5,2024-05-28 23:14:00,login,211
654,376,4,2024-03-28 12:22:00,report_run,247
655,366,5,2024-06-05 14:24:00,login,1
656,180,5,2024-10-16 13:07:00,dashboard_view,104
657,122,1,2024-12-14 07:36:00,report_run,472
658,332,1,2023-09-17 04:45:00,login,4
659,195,6,2024-05-04 14:36:00,export,487
660,241,2,2024-10-03 16:16:00,dashboard_view,415
661,256,1,2024-01-20 05:08:00,api_call,340
662,35,6,2024-10-28 03:27:00,report_run,131
663,358,4,2024-09-03 22:22:00,api_call,56
664,244,6,2024-12-05 22:27:00,export,212
665,66,3,2024-04-10 18:59:00,alert_fired,262
666,372,5,2024-09-21 17:35:00,alert_fired,402
667,391,2,2024-12-22 13:23:00,api_call,478
668,382,1,2023-10-16 20:55:00,login,442
669,96,1,2024-11-01 19:38:00,login,442
670,385,6,2024-03-05 16:33:00,export,201
671,301,2,2024-04-01 03:33:00,dashboard_view,270
672,6,3,2024-09-09 11:10:00,api_call,188
673,74,6,2023-10-24 16:35:00,alert_fired,57
674,7,2,2024-10-25 06:18:00,export,124
675,191,1,2024-10-17 02:29:00,export,110
676,367,1,2024-03-28 19:14:00,dashboard_view,72
677,196,4,2023-10-28 16:12:00,api_call,79
678,149,3,2024-10-02 01:58:00,report_run,266
679,169,3,2023-11-11 08:38:00,login,41
680,166,4,2024-12-27 19:48:00,api_call,320
681,87,5,2023-11-21 20:24:00,export,320
682,298,4,2024-11-01 23:21:00,api_call,428
683,265,1,2024-01-26 22:40:00,login,479
684,277,6,2024-12-02 20:34:00,dashboard_view,41
685,371,1,2024-02-17 00:03:00,alert_fired,248
686,386,5,2024-02-08 15:27:00,alert_fired,14
687,369,3,2024-06-13 15:15:00,dashboard_view,245
688,322,6,2024-12-04 10:38:00,dashboard_view,204
689,190,3,2024-10-07 11:11:00,export,97
690,117,5,2024-12-09 04:23:00,report_run,166
691,101,3,2024-07-23 05:54:00,login,34
692,223,3,2024-12-10 14:08:00,api_call,219
693,283,5,2024-06-28 04:25:00,dashboard_view,415
694,148,2,2023-11-28 01:48:00,dashboard_view,357
695,416,3,2024-06-18 12:37:00,export,120
696,397,2,2024-05-07 22:57:00,login,417
697,350,2,2023-09-17 15:39:00,export,212
698,389,4,2024-05-07 04:24:00,report_run,367
699,249,5,2024-08-27 00:04:00,login,274
700,228,6,2024-05-28 15:38:00,alert_fired,211
701,239,1,2024-06-01 18:56:00,alert_fired,290
702,350,2,2024-09-20 05:19:00,export,439
703,198,1,2023-08-23 17:34:00,report_run,88
704,379,1,2024-12-26 20:05:00,api_call,387
705,109,2,2024-07-20 13:34:00,dashboard_view,116
706,244,1,2024-11-27 08:12:00,api_call,432
707,389,3,2024-05-21 16:59:00,login,249
708,346,5,2024-01-10 18:16:00,report_run,65
709,291,6,2024-10-24 20:11:00,alert_fired,356
710,286,1,2024-05-05 23:53:00,export,43
711,72,5,2024-06-18 19:07:00,report_run,65
712,208,1,2023-08-24 13:34:00,login,149
713,26,2,2024-11-22 22:37:00,report_run,470
714,394,4,2023-07-23 16:24:00,report_run,80
715,17,1,2024-07-20 14:41:00,login,266
716,274,3,2024-11-14 20:42:00,login,236
717,258,1,2024-05-16 14:00:00,alert_fired,87
718,140,4,2023-12-11 05:59:00,report_run,39
719,218,1,2024-09-03 09:23:00,alert_fired,160
720,211,3,2024-03-26 20:58:00,login,485
721,168,6,2023-12-25 14:18:00,dashboard_view,23
722,315,6,2024-11-12 17:48:00,dashboard_view,28
723,291,1,2024-03-07 08:17:00,dashboard_view,389
724,381,2,2024-10-12 15:51:00,login,182
725,172,5,2024-09-07 06:52:00,login,392
726,267,5,2024-05-01 05:11:00,export,325
727,296,3,2024-07-08 07:46:00,alert_fired,425
728,198,5,2023-12-12 21:29:00,api_call,174
729,67,3,2024-09-21 02:04:00,login,34
730,396,3,2024-09-23 06:34:00,report_run,371
731,135,5,2024-09-09 07:50:00,alert_fired,178
732,78,1,2024-10-01 02:25:00,dashboard_view,43
733,152,1,2023-07-23 22:40:00,dashboard_view,373
734,420,1,2023-10-06 08:07:00,login,149
735,96,2,2024-01-28 21:01:00,dashboard_view,9
736,158,6,2024-04-28 02:44:00,report_run,243
737,276,2,2023-08-24 10:54:00,report_run,258
738,139,1,2024-01-14 03:36:00,login,249
739,371,2,2024-05-28 17:38:00,login,359
740,156,2,2023-10-10 02:14:00,api_call,57
741,58,1,2024-05-10 04:31:00,export,250
742,93,1,2024-05-14 02:00:00,alert_fired,436
743,92,1,2023-10-26 11:35:00,api_call,254
744,107,3,2024-10-07 05:09:00,report_run,337
745,178,3,2024-08-22 07:24:00,api_call,153
746,201,4,2023-07-26 19:01:00,report_run,310
747,44,4,2024-01-19 12:45:00,alert_fired,394
748,318,3,2024-12-28 03:07:00,report_run,374
749,333,6,2023-12-20 04:57:00,alert_fired,36
750,195,6,2024-01-22 12:11:00,alert_fired,166
751,74,4,2024-08-15 08:13:00,api_call,241
752,86,6,2023-10-27 07:18:00,report_run,246
753,134,6,2024-10-25 01:53:00,export,400
754,369,6,2024-03-25 04:42:00,report_run,473
755,227,5,2024-04-24 11:18:00,dashboard_view,159
756,60,4,2024-11-03 09:47:00,login,249
757,330,2,2023-12-14 10:55:00,export,23
758,393,4,2024-06-24 07:07:00,alert_fired,203
759,14,2,2024-12-19 13:39:00,dashboard_view,333
760,377,1,2023-12-18 19:49:00,alert_fired,41
761,2,5,2024-10-23 16:57:00,api_call,373
762,270,3,2023-09-18 05:13:00,login,465
763,93,5,2024-05-28 20:37:00,login,417
764,288,2,2024-08-24 21:16:00,api_call,37
765,112,4,2024-11-26 08:32:00,api_call,165
766,247,1,2024-12-24 14:02:00,report_run,128
767,179,2,2024-12-05 18:19:00,report_run,260
768,356,5,2024-05-15 20:15:00,api_call,319
769,250,3,2024-10-17 13:54:00,export,334
770,114,4,2024-03-03 01:42:00,report_run,179
771,141,4,2024-11-28 04:37:00,api_call,385
772,184,6,2024-07-20 22:07:00,report_run,110
773,87,5,2024-11-27 08:00:00,dashboard_view,129
774,302,1,2024-07-28 01:35:00,api_call,144
775,370,3,2023-07-26 01:22:00,report_run,74
776,147,6,2024-11-11 03:35:00,report_run,24
777,28,6,2023-08-20 04:55:00,export,214
778,386,1,2024-07-23 19:39:00,alert_fired,480
779,267,5,2024-01-16 23:19:00,export,218
780,92,2,2024-05-23 19:06:00,alert_fired,160
781,336,1,2024-05-07 16:02:00,export,423
782,186,3,2023-09-10 04:27:00,api_call,224
783,21,6,2024-01-17 09:02:00,dashboard_view,451
784,172,5,2024-07-15 00:05:00,api_call,431
785,188,6,2024-06-21 13:37:00,api_call,213
786,217,4,2023-09-25 17:37:00,api_call,134
787,82,4,2024-06-21 00:28:00,api_call,43
788,251,5,2024-10-07 14:29:00,export,145
789,13,5,2024-03-17 04:02:00,alert_fired,17
790,98,3,2023-10-17 23:48:00,report_run,131
791,401,2,2024-06-21 00:43:00,report_run,51
792,168,4,2024-10-26 20:53:00,login,137
793,243,1,2024-02-17 17:40:00,alert_fired,370
794,272,2,2024-12-09 21:39:00,api_call,204
795,353,3,2024-10-17 20:26:00,api_call,330
796,86,2,2024-07-17 03:39:00,api_call,500
797,128,2,2024-10-21 16:27:00,report_run,436
798,211,2,2024-12-14 00:04:00,report_run,447
799,307,2,2024-09-09 01:17:00,report_run,44
800,373,2,2024-05-06 05:09:00,login,221
801,400,1,2024-10-16 06:59:00,login,490
802,56,4,2024-08-14 03:16:00,report_run,392
803,301,3,2024-05-22 05:19:00,export,240
804,64,6,2024-09-28 00:29:00,export,25
805,130,2,2024-05-26 21:30:00,export,312
806,390,4,2024-03-19 15:10:00,report_run,73
807,191,4,2024-11-06 13:42:00,export,335
808,65,4,2024-10-11 09:32:00,api_call,52
809,49,6,2024-02-15 01:44:00,report_run,314
810,307,1,2023-12-13 03:21:00,export,93
811,373,3,2023-11-21 10:44:00,export,295
812,136,1,2024-12-22 12:59:00,dashboard_view,397
813,294,2,2023-10-28 03:48:00,report_run,164
814,306,2,2024-10-17 11:30:00,login,89
815,44,4,2023-08-16 14:24:00,login,194
816,60,5,2023-12-28 08:09:00,export,80
817,115,1,2023-12-14 10:22:00,login,296
818,314,4,2024-10-04 15:39:00,login,66
819,182,2,2024-11-21 17:25:00,report_run,47
820,84,6,2024-05-22 21:01:00,dashboard_view,121
821,342,3,2024-10-16 21:43:00,api_call,18
822,177,2,2024-12-22 00:43:00,dashboard_view,484
823,343,1,2024-04-28 00:10:00,export,313
824,235,2,2024-05-25 12:39:00,api_call,208
825,298,3,2024-08-08 13:15:00,export,208
826,67,6,2023-11-04 18:58:00,api_call,344
827,124,2,2024-08-04 03:11:00,alert_fired,379
828,3,6,2024-10-15 19:00:00,login,17
829,359,6,2024-08-21 18:15:00,alert_fired,396
830,13,6,2024-08-28 03:27:00,report_run,451
831,131,4,2023-07-07 01:07:00,dashboard_view,240
832,361,5,2024-12-17 20:47:00,login,232
833,411,6,2024-07-18 14:23:00,dashboard_view,75
834,85,3,2023-11-10 18:41:00,alert_fired,147
835,197,5,2024-10-13 10:41:00,api_call,345
836,255,4,2024-10-28 04:55:00,report_run,270
837,85,4,2024-04-02 20:11:00,report_run,156
838,73,2,2024-12-15 13:34:00,api_call,335
839,311,1,2024-12-23 17:29:00,export,231
840,238,1,2024-08-22 07:58:00,login,18
841,129,4,2024-01-19 21:50:00,alert_fired,385
842,26,2,2024-05-20 21:01:00,login,55
843,68,2,2024-12-21 22:58:00,api_call,25
844,351,2,2024-07-15 14:11:00,login,268
845,392,6,2024-08-14 10:12:00,export,209
846,48,2,2024-01-18 06:20:00,api_call,233
847,249,4,2024-11-13 08:03:00,api_call,163
848,354,1,2024-09-28 23:29:00,alert_fired,319
849,211,4,2024-04-22 00:45:00,dashboard_view,435
850,224,3,2024-12-27 15:08:00,alert_fired,414
851,419,6,2023-09-06 18:49:00,dashboard_view,420
852,349,3,2024-12-03 07:28:00,api_call,360
853,200,4,2024-01-07 07:32:00,alert_fired,134
854,311,3,2024-06-20 07:56:00,dashboard_view,217
855,77,6,2023-11-19 16:51:00,login,190
856,199,4,2023-12-24 18:06:00,dashboard_view,257
857,7,4,2024-04-17 08:02:00,dashboard_view,424
858,25,4,2024-12-03 02:13:00,alert_fired,78
859,179,1,2024-06-03 04:15:00,login,110
860,177,5,2024-04-01 14:56:00,alert_fired,165
861,160,6,2024-07-04 10:18:00,report_run,392
862,301,2,2024-11-22 03:54:00,dashboard_view,197
863,244,6,2023-08-23 23:28:00,login,404
864,63,6,2023-09-06 05:09:00,alert_fired,52
865,360,3,2024-10-01 20:43:00,report_run,482
866,30,3,2024-11-18 21:43:00,dashboard_view,146
867,54,3,2024-06-25 16:09:00,report_run,72
868,128,4,2023-08-16 16:10:00,login,233
869,259,1,2023-12-25 18:02:00,alert_fired,369
870,58,2,2024-12-14 04:38:00,api_call,133
871,363,5,2024-12-07 03:00:00,alert_fired,321
872,128,6,2023-10-02 13:10:00,dashboard_view,68
873,172,3,2024-12-16 16:04:00,login,300
874,117,1,2023-08-27 20:40:00,alert_fired,383
875,2,6,2024-04-16 10:18:00,api_call,159
876,293,4,2024-07-03 09:12:00,api_call,61
877,26,5,2024-05-14 07:32:00,report_run,272
878,342,3,2024-09-14 10:08:00,dashboard_view,437
879,141,4,2024-06-18 06:16:00,report_run,377
880,22,5,2024-08-15 18:30:00,dashboard_view,387
881,189,5,2024-05-04 07:04:00,login,45
882,95,4,2024-08-01 03:46:00,report_run,201
883,324,1,2024-11-09 14:46:00,export,221
884,321,4,2024-11-09 16:37:00,export,76
885,331,2,2024-06-15 05:05:00,dashboard_view,141
886,127,1,2024-10-28 06:57:00,dashboard_view,339
887,279,1,2024-03-16 12:30:00,dashboard_view,158
888,53,6,2024-12-28 22:05:00,api_call,406
889,292,4,2023-10-04 22:54:00,api_call,27
890,66,1,2024-11-01 10:29:00,login,16
891,34,5,2023-08-08 03:33:00,export,443
892,298,4,2023-11-08 05:47:00,api_call,500
893,406,1,2023-11-03 00:18:00,alert_fired,481
894,105,2,2024-05-02 16:40:00,dashboard_view,462
895,88,6,2024-06-11 23:02:00,login,175
896,113,4,2024-06-01 14:56:00,export,320
897,99,5,2024-12-26 15:35:00,export,170
898,2,5,2023-11-27 00:01:00,api_call,282
899,113,4,2024-07-28 04:03:00,alert_fired,84
900,62,6,2024-09-20 20:53:00,export,45
901,34,5,2024-12-22 05:18:00,login,120
902,256,1,2024-11-28 06:47:00,api_call,73
903,302,4,2024-11-14 02:23:00,api_call,123
904,223,5,2024-11-24 22:28:00,login,421
905,363,6,2024-06-13 12:14:00,export,94
906,53,2,2023-12-06 23:05:00,dashboard_view,360
907,322,4,2024-02-06 12:26:00,export,326
908,394,2,2024-07-02 20:27:00,export,370
909,296,1,2024-10-28 15:58:00,dashboard_view,84
910,120,3,2024-10-26 03:07:00,login,303
911,119,1,2024-10-25 08:07:00,login,345
912,388,5,2024-12-08 12:34:00,export,499
913,162,6,2024-11-04 00:49:00,api_call,218
914,102,4,2023-09-16 01:21:00,export,11
915,286,5,2024-06-04 08:58:00,api_call,326
916,353,6,2024-06-24 02:15:00,api_call,427
917,147,5,2024-06-03 21:04:00,report_run,83
918,240,6,2024-12-28 17:45:00,api_call,368
919,12,6,2024-05-23 07:46:00,api_call,404
920,186,2,2024-08-04 10:23:00,alert_fired,250
921,116,2,2024-11-09 00:47:00,report_run,179
922,415,6,2024-10-10 05:08:00,dashboard_view,472
923,18,6,2024-09-28 05:17:00,report_run,431
924,53,5,2024-09-08 09:09:00,api_call,218
925,417,4,2023-12-15 15:07:00,login,288
926,144,5,2024-09-17 17:51:00,export,4
927,158,4,2024-01-28 18:31:00,export,105
928,132,6,2024-01-28 03:41:00,login,72
929,57,6,2024-05-05 02:15:00,export,11
930,269,3,2024-01-12 01:25:00,api_call,144
931,375,5,2023-12-02 23:02:00,report_run,418
932,66,1,2024-05-06 02:02:00,report_run,17
933,154,4,2023-12-28 20:47:00,api_call,90
934,343,5,2024-04-09 18:54:00,api_call,362
935,3,1,2024-01-09 12:47:00,alert_fired,19
936,126,4,2023-12-20 10:28:00,dashboard_view,220
937,302,5,2024-09-07 10:30:00,alert_fired,236
938,105,6,2024-07-04 19:01:00,login,39
939,34,1,2024-06-14 01:12:00,alert_fired,423
940,148,1,2024-09-28 08:36:00,dashboard_view,248
941,363,6,2024-09-20 09:54:00,alert_fired,154
942,354,6,2024-07-14 03:52:00,api_call,224
943,143,3,2024-01-26 21:29:00,report_run,389
944,160,6,2023-07-23 03:57:00,login,312
945,351,1,2024-10-08 21:45:00,alert_fired,127
946,383,3,2023-10-28 15:53:00,export,216
947,358,1,2024-11-24 09:24:00,report_run,370
948,131,1,2024-05-16 10:06:00,export,48
949,147,5,2023-07-28 20:56:00,report_run,321
950,277,3,2024-12-17 17:44:00,api_call,247
951,117,1,2024-05-13 05:39:00,export,384
952,193,6,2023-10-28 00:07:00,report_run,412
953,2,2,2024-09-23 19:54:00,report_run,2
954,47,2,2024-07-03 19:46:00,alert_fired,22
955,378,1,2024-03-27 16:01:00,export,89
956,49,5,2024-06-11 01:45:00,login,310
957,369,2,2023-12-14 19:27:00,report_run,236
958,330,3,2024-11-18 01:45:00,alert_fired,66
959,344,3,2024-11-22 03:02:00,login,119
960,358,6,2024-12-21 16:48:00,api_call,415
961,345,2,2024-09-09 08:47:00,report_run,443
962,342,2,2024-07-13 15:05:00,login,376
963,161,5,2024-04-07 03:40:00,login,366
964,195,4,2024-06-09 01:41:00,export,491
965,374,1,2024-02-12 02:05:00,api_call,398
966,49,1,2024-03-23 20:23:00,dashboard_view,251
967,4,2,2023-10-11 18:20:00,login,465
968,209,5,2024-09-14 23:24:00,login,428
969,373,3,2023-08-22 06:26:00,export,133
970,353,6,2024-11-02 13:48:00,export,60
971,390,2,2024-03-27 19:49:00,api_call,295
972,116,6,2024-12-25 05:33:00,dashboard_view,353
973,317,3,2024-12-20 23:29:00,alert_fired,45
974,168,6,2024-08-03 19:47:00,alert_fired,349
975,239,5,2024-11-16 18:58:00,dashboard_view,233
976,126,1,2024-07-14 17:50:00,alert_fired,373
977,339,1,2024-02-02 05:37:00,export,31
978,161,4,2024-12-23 06:35:00,alert_fired,393
979,316,6,2023-11-17 19:08:00,report_run,364
980,144,4,2024-11-27 17:19:00,login,225
981,287,1,2024-03-15 20:06:00,api_call,36
982,365,4,2024-11-16 15:16:00,export,377
983,325,6,2024-09-07 00:26:00,login,407
984,265,5,2024-01-06 20:55:00,export,325
985,89,6,2024-10-12 14:02:00,alert_fired,456
986,134,1,2024-04-28 12:59:00,export,450
987,387,4,2024-12-28 16:42:00,login,450
988,405,6,2024-05-28 22:30:00,login,158
989,74,3,2023-07-12 01:13:00,report_run,105
990,110,4,2024-10-06 11:46:00,report_run,172
991,41,5,2024-01-22 04:20:00,login,189
992,150,1,2024-11-14 10:13:00,login,191
993,19,4,2024-10-17 10:17:00,api_call,172
994,205,3,2024-10-18 17:53:00,report_run,317
995,196,1,2024-05-18 22:58:00,login,463
996,254,6,2024-12-20 03:22:00,report_run,197
997,250,1,2024-04-14 20:22:00,alert_fired,336
998,31,5,2024-11-24 16:07:00,alert_fired,298
999,281,4,2023-12-20 05:35:00,export,443
1000,257,4,2024-04-03 04:46:00,export,367
1001,343,5,2023-11-10 05:21:00,login,207
1002,249,1,2024-01-24 21:04:00,dashboard_view,151
1003,34,1,2024-01-27 04:58:00,api_call,481
1004,391,6,2023-11-01 11:18:00,dashboard_view,12
1005,408,3,2024-11-27 20:24:00,export,204
1006,359,5,2024-05-21 02:12:00,export,190
1007,151,6,2023-11-20 05:24:00,api_call,411
1008,353,5,2024-12-02 03:51:00,dashboard_view,263
1009,240,4,2024-11-17 09:01:00,login,161
1010,24,4,2024-01-12 23:06:00,login,108
1011,299,4,2024-01-03 11:32:00,report_run,354
1012,141,1,2023-09-20 14:45:00,login,349
1013,388,3,2024-03-24 00:13:00,api_call,32
1014,302,6,2023-12-22 04:07:00,report_run,165
1015,77,3,2024-06-21 23:33:00,alert_fired,3
1016,405,4,2024-08-08 07:52:00,export,387
1017,209,6,2024-11-08 21:48:00,alert_fired,105
1018,18,1,2024-12-23 19:20:00,dashboard_view,424
1019,277,1,2023-11-28 06:13:00,export,152
1020,64,4,2024-10-21 17:09:00,alert_fired,495
1021,88,4,2024-05-21 19:36:00,alert_fired,442
1022,303,6,2023-10-15 11:28:00,report_run,76
1023,269,4,2024-03-11 23:52:00,api_call,370
1024,182,5,2024-06-20 20:27:00,dashboard_view,214
1025,19,2,2024-03-02 23:23:00,login,238
1026,186,1,2024-04-03 07:50:00,dashboard_view,53
1027,321,3,2024-01-06 08:52:00,api_call,53
1028,383,3,2024-01-19 09:15:00,export,265
1029,9,1,2024-07-20 22:08:00,alert_fired,123
1030,404,1,2024-11-20 17:52:00,alert_fired,408
1031,72,1,2024-01-11 08:49:00,alert_fired,280
1032,145,5,2024-09-09 04:01:00,api_call,97
1033,102,3,2023-11-11 04:47:00,api_call,190
1034,386,1,2024-12-28 11:45:00,login,266
1035,376,4,2023-11-28 18:03:00,api_call,403
1036,236,2,2023-12-24 04:56:00,login,405
1037,90,3,2024-08-02 08:59:00,alert_fired,58
1038,327,3,2023-08-20 07:16:00,export,371
1039,65,6,2024-05-09 14:21:00,login,133
1040,178,1,2024-12-01 00:16:00,api_call,210
1041,24,5,2024-12-23 19:17:00,report_run,62
1042,402,1,2024-08-19 18:07:00,export,65
1043,321,4,2024-12-16 02:26:00,report_run,433
1044,352,4,2024-07-19 13:37:00,login,93
1045,238,2,2024-04-20 05:58:00,alert_fired,498
1046,107,2,2024-10-10 16:28:00,export,201
1047,402,1,2024-09-18 01:33:00,login,321
1048,89,3,2024-02-07 18:21:00,dashboard_view,340
1049,86,5,2023-12-27 16:34:00,report_run,136
1050,132,3,2024-05-18 18:06:00,alert_fired,184
1051,349,3,2024-12-17 05:57:00,report_run,113
1052,66,3,2024-04-16 18:41:00,export,404
1053,65,4,2023-09-28 08:31:00,api_call,286
1054,101,6,2024-12-16 19:31:00,report_run,206
1055,394,5,2024-10-25 03:19:00,alert_fired,298
1056,137,3,2024-06-16 18:52:00,report_run,403
1057,54,2,2024-03-07 01:48:00,report_run,379
1058,12,5,2023-07-19 18:31:00,dashboard_view,92
1059,34,3,2024-02-09 19:45:00,login,25
1060,355,6,2024-07-01 17:43:00,report_run,17
1061,266,3,2024-07-09 20:39:00,api_call,251
1062,10,6,2024-12-18 00:33:00,dashboard_view,389
1063,174,6,2024-12-28 08:05:00,report_run,356
1064,304,3,2024-10-28 18:36:00,report_run,398
1065,353,4,2024-01-24 05:48:00,dashboard_view,174
1066,59,2,2024-10-08 22:40:00,api_call,89
1067,71,1,2023-11-14 09:44:00,report_run,252
1068,402,3,2023-10-07 02:54:00,login,437
1069,150,1,2024-09-21 01:16:00,api_call,2
1070,292,4,2024-12-24 03:27:00,login,319
1071,59,4,2024-10-20 06:02:00,login,293
1072,400,5,2023-08-28 08:04:00,export,279
1073,356,2,2024-06-05 12:13:00,api_call,254
1074,188,4,2024-11-22 23:33:00,alert_fired,452
1075,356,6,2024-11-01 15:10:00,api_call,260
1076,132,5,2023-12-16 01:23:00,alert_fired,402
1077,184,4,2023-09-22 22:37:00,export,418
1078,128,6,2024-11-26 16:35:00,login,14
1079,310,3,2024-12-27 01:30:00,report_run,454
1080,411,3,2024-02-23 01:07:00,login,60
1081,270,3,2024-01-24 14:57:00,alert_fired,221
1082,127,2,2024-01-13 19:20:00,login,388
1083,346,2,2024-12-18 23:57:00,login,120
1084,6,6,2023-12-27 22:38:00,export,75
1085,24,4,2024-01-13 15:55:00,report_run,292
1086,320,5,2024-01-28 17:28:00,dashboard_view,264
1087,85,1,2024-10-28 02:21:00,report_run,461
1088,250,1,2024-11-01 14:42:00,login,481
1089,51,1,2024-11-21 18:17:00,export,391
1090,380,1,2024-12-16 23:24:00,login,41
1091,45,4,2024-04-11 13:13:00,api_call,39
1092,116,4,2024-05-11 16:43:00,dashboard_view,443
1093,293,5,2023-09-16 03:58:00,api_call,39
1094,418,6,2024-08-25 13:40:00,export,25
1095,46,6,2023-07-28 19:57:00,export,142
1096,276,3,2023-12-07 15:32:00,report_run,167
1097,194,2,2024-04-02 07:14:00,export,415
1098,27,5,2024-10-04 19:22:00,report_run,51
1099,244,3,2024-09-07 08:25:00,alert_fired,167
1100,110,1,2024-05-12 13:03:00,api_call,238
1101,58,3,2024-07-26 16:12:00,api_call,90
1102,58,6,2024-10-24 14:28:00,login,489
1103,365,6,2024-10-03 20:47:00,api_call,108
1104,101,2,2024-07-20 00:34:00,alert_fired,166
1105,156,3,2024-06-04 18:20:00,api_call,389
1106,261,6,2024-04-14 08:37:00,dashboard_view,405
1107,354,2,2024-04-03 12:48:00,alert_fired,27
