event_id,customer_id,product_id,event_ts,event_type,units
553,467,4,2024-05-25 20:43:00,alert_fired,255
554,202,1,2024-04-16 22:32:00,dashboard_view,469
555,322,2,2024-10-20 19:50:00,report_run,418
556,453,1,2024-12-02 04:04:00,alert_fired,390
557,459,1,2024-01-25 19:18:00,alert_fired,11
558,102,3,2024-03-11 03:43:00,export,364
559,308,3,2024-06-25 03:06:00,alert_fired,422
560,201,5,2024-01-12 16:48:00,report_run,233
561,336,6,2023-10-18 04:25:00,login,259
562,196,4,2024-02-28 12:16:00,export,299
563,346,6,2024-08-18 18:53:00,dashboard_view,379
564,25,6,2024-09-08 02:13:00,dashboard_view,408
565,378,4,2024-04-22 00:40:00,export,295
566,409,2,2023-12-27 21:31:00,dashboard_view,122
567,395,6,2024-10-11 07:10:00,api_call,35
568,218,6,2024-12-07 20:06:00,dashboard_view,178
569,114,3,2024-09-04 09:05:00,report_run,425
570,301,6,2024-10-08 00:58:00,api_call,346
571,383,5,2023-09-23 02:25:00,login,176
572,277,6,2023-07-28 22:17:00,report_run,237
573,469,6,2024-03-17 13:14:00,dashboard_view,407
574,255,4,2024-06-17 10:01:00,login,473
575,146,4,2024-11-17 13:15:00,export,359
576,314,4,2024-08-07 03:01:00,api_call,271
577,277,4,2024-12-28 15:26:00,alert_fired,153
578,6,5,2024-01-12 21:52:00,dashboard_view,8
579,429,3,2023-12-17 13:48:00,export,133
580,353,2,2024-10-13 21:38:00,login,84
581,3,2,2023-09-25 17:20:00,alert_fired,109
582,9,6,2024-07-12 06:31:00,dashboard_view,476
583,235,3,2023-09-27 22:49:00,login,361
584,198,4,2024-03-28 07:36:00,alert_fired,304
585,105,6,2024-05-21 01:38:00,alert_fired,114
586,400,2,2024-11-25 13:55:00,login,299
587,165,3,2024-01-06 01:18:00,api_call,288
588,15,4,2024-12-10 02:48:00,login,417
589,361,1,2023-09-10 11:00:00,login,154
590,451,6,2024-08-08 17:37:00,export,31
591,69,1,2024-02-10 20:04:00,export,241
592,91,5,2024-11-17 00:21:00,report_run,207
593,403,6,2024-01-28 03:01:00,report_run,189
594,461,5,2024-11-08 06:44:00,report_run,460
595,338,3,2024-11-18 08:30:00,export,214
596,289,3,2024-04-28 10:24:00,dashboard_view,494
597,290,2,2024-11-20 20:32:00,dashboard_view,243
598,214,6,2024-12-19 06:03:00,api_call,230
599,91,5,2023-08-08 08:12:00,dashboard_view,249
600,336,3,2024-11-15 21:34:00,alert_fired,126
601,378,3,2023-12-24 19:52:00,export,324
602,214,4,2024-12-05 15:26:00,report_run,282
603,102,1,2024-06-15 17:33:00,dashboard_view,480
604,334,3,2024-08-08 19:28:00,export,497
605,271,1,2024-06-04 11:00:00,export,444
606,145,5,2024-07-13 16:59:00,export,238
607,73,5,2024-12-02 22:40:00,report_run,443
608,26,3,2024-11-22 03:18:00,report_run,304
609,313,4,2024-04-25 11:04:00,login,84
610,126,3,2024-06-17 20:01:00,dashboard_view,157
611,227,4,2024-10-04 09:41:00,api_call,194
612,265,1,2024-01-24 13:42:00,alert_fired,54
613,299,1,2024-09-21 08:50:00,dashboard_view,23
614,185,2,2024-12-08 05:58:00,login,187
615,114,4,2024-12-24 07:35:00,report_run,77
616,194,2,2024-11-11 21:54:00,export,488
617,408,6,2023-11-28 16:55:00,report_run,159
618,360,1,2024-11-03 21:00:00,dashboard_view,450
619,238,6,2024-12-15 13:55:00,alert_fired,67
620,136,4,2023-08-18 19:59:00,alert_fired,153
621,288,3,2024-07-05 11:36:00,export,476
622,242,1,2024-10-19 23:28:00,api_call,133
623,214,3,2024-11-08 05:15:00,export,9
624,309,1,2024-02-12 03:56:00,export,156
625,380,4,2024-04-07 16:28:00,login,216
626,131,6,2024-11-08 11:03:00,login,407
627,79,5,2024-11-06 23:40:00,export,131
628,324,2,2024-11-22 12:46:00,report_run,278
629,279,5,2024-06-20 21:17:00,alert_fired,225
630,272,6,2024-09-22 20:34:00,export,265
631,247,2,2023-09-15 06:51:00,export,207
632,49,4,2024-12-04 06:48:00,report_run,68
633,161,6,2024-10-07 05:02:00,export,418
634,310,6,2024-08-26 12:24:00,alert_fired,44
635,347,4,2024-07-11 12:38:00,report_run,103
636,403,2,2024-08-21 16:29:00,alert_fired,119
637,39,5,2024-11-06 15:54:00,report_run,118
638,114,5,2024-03-23 15:06:00,report_run,330
639,399,5,2024-06-24 02:26:00,alert_fired,451
640,164,1,2024-12-07 06:18:00,report_run,478
641,3,2,2024-12-07 08:39:00,login,246
642,177,5,2024-01-27 11:01:00,export,348
643,152,2,2024-11-26 02:47:00,alert_fired,397
644,414,2,2024-08-21 21:08:00,export,217
645,264,4,2024-06-06 11:52:00,alert_fired,354
646,193,4,2024-02-08 21:10:00,report_run,466
647,464,6,2024-10-10 15:55:00,api_call,416
648,292,3,2024-03-11 21:46:00,dashboard_view,448
649,348,5,2024-08-06 22:23:00,api_call,165
650,232,5,2024-10-08 03:58:00,export,369
651,448,5,2024-02-16 00:06:00,export,249
652,348,6,2024-11-04 14:25:00,login,161
653,364,5,2024-02-06 08:44:00,api_call,472
654,244,1,2024-07-11 16:00:00,export,493
655,376,1,2024-10-15 18:58:00,report_run,238
656,472,3,2024-02-12 18:13:00,api_call,4
657,340,2,2024-12-02 21:02:00,export,483
658,342,4,2024-01-06 02:01:00,export,424
659,108,3,2024-09-25 07:59:00,login,30
660,220,1,2023-11-22 23:28:00,alert_fired,489
661,372,6,2023-12-13 03:38:00,login,46
662,350,6,2024-09-22 17:25:00,export,358
663,330,6,2024-03-10 09:18:00,report_run,41
664,57,2,2024-09-01 05:35:00,dashboard_view,187
665,376,3,2024-12-09 01:29:00,alert_fired,3
666,182,5,2024-01-28 04:52:00,report_run,428
667,316,3,2024-08-03 23:56:00,login,435
668,408,5,2024-08-18 11:43:00,export,56
669,88,1,2024-07-04 18:30:00,dashboard_view,413
670,419,3,2024-09-12 20:53:00,dashboard_view,303
671,149,5,2024-06-04 23:51:00,report_run,497
672,479,4,2024-08-28 20:25:00,api_call,334
673,294,3,2024-12-24 01:17:00,dashboard_view,70
674,178,2,2024-12-21 08:21:00,export,357
675,382,1,2023-09-23 01:39:00,dashboard_view,465
676,67,2,2023-08-21 02:25:00,alert_fired,151
677,69,6,2024-10-24 16:52:00,report_run,232
678,16,5,2024-11-03 03:50:00,report_run,114
679,17,2,2024-02-14 02:56:00,login,211
680,361,4,2024-11-25 04:02:00,alert_fired,473
681,366,5,2023-10-18 01:17:00,dashboard_view,37
682,51,5,2024-10-03 01:05:00,alert_fired,31
683,384,5,2024-12-04 22:07:00,report_run,335
684,297,6,2024-07-11 16:42:00,alert_fired,266
685,194,5,2024-12-22 15:55:00,report_run,317
686,225,6,2024-09-01 02:58:00,report_run,291
687,266,5,2024-10-08 15:04:00,dashboard_view,218
688,125,1,2024-05-13 13:30:00,dashboard_view,9
689,144,3,2024-12-08 13:59:00,api_call,128
690,113,3,2024-12-19 04:51:00,login,433
691,372,5,2024-06-09 13:17:00,alert_fired,351
692,150,3,2023-10-19 04:09:00,report_run,186
693,322,3,2024-11-02 11:43:00,alert_fired,434
694,264,2,2023-09-07 20:27:00,dashboard_view,178
695,269,6,2024-10-18 19:05:00,report_run,45
696,7,5,2024-05-27 22:35:00,dashboard_view,399
697,292,2,2024-10-23 19:02:00,dashboard_view,240
698,479,1,2024-09-15 00:17:00,alert_fired,352
699,349,1,2024-03-02 07:21:00,report_run,429
700,227,1,2024-08-13 21:27:00,dashboard_view,344
701,44,3,2023-08-19 14:50:00,dashboard_view,105
702,201,3,2024-12-01 18:54:00,dashboard_view,485
703,296,4,2024-05-12 13:33:00,export,160
704,217,3,2024-04-10 16:47:00,api_call,189
705,30,3,2023-11-03 03:13:00,api_call,373
706,320,3,2024-03-28 00:29:00,alert_fired,170
707,244,4,2024-06-13 22:58:00,export,467
708,172,4,2023-10-15 07:06:00,alert_fired,211
709,222,3,2024-08-11 11:30:00,dashboard_view,70
710,111,1,2024-02-08 15:05:00,report_run,312
711,318,2,2024-08-28 01:28:00,report_run,494
712,61,1,2024-04-15 04:44:00,login,124
713,44,1,2024-05-06 12:16:00,report_run,134
714,25,6,2024-09-23 02:21:00,login,47
715,171,5,2024-12-19 21:24:00,login,10
716,85,1,2024-12-11 10:46:00,export,292
717,234,2,2024-02-05 03:15:00,export,222
718,196,2,2023-12-28 07:05:00,export,458
719,2,1,2024-10-10 09:42:00,report_run,390
720,415,2,2024-01-11 19:13:00,login,158
721,354,3,2024-08-27 06:03:00,export,231
722,76,6,2024-08-13 17:26:00,alert_fired,487
723,256,6,2023-12-03 18:23:00,dashboard_view,214
724,186,3,2024-09-25 10:15:00,login,445
725,370,1,2023-10-16 22:15:00,api_call,45
726,17,4,2024-05-20 15:21:00,api_call,47
727,466,5,2024-10-04 12:40:00,dashboard_view,21
728,224,5,2024-07-01 18:26:00,report_run,367
729,11,1,2023-11-02 19:24:00,alert_fired,407
730,222,4,2024-07-07 20:00:00,dashboard_view,155
731,425,6,2024-02-05 11:05:00,report_run,288
732,138,1,2024-12-17 06:12:00,export,386
733,149,3,2024-09-10 07:40:00,login,197
734,121,1,2023-11-16 09:23:00,login,168
735,409,6,2024-08-16 08:40:00,export,152
736,239,6,2024-07-28 18:47:00,report_run,142
737,36,3,2024-06-03 09:09:00,alert_fired,64
738,433,1,2024-11-12 02:18:00,report_run,209
739,315,1,2023-11-07 01:37:00,export,118
740,102,5,2024-07-01 18:10:00,login,171
741,29,4,2024-11-02 06:43:00,alert_fired,28
742,132,6,2024-07-01 05:58:00,report_run,351
743,362,2,2024-07-28 04:02:00,login,119
744,435,5,2024-01-01 06:30:00,api_call,264
745,195,4,2024-01-03 14:18:00,alert_fired,296
746,378,5,2023-10-21 19:29:00,report_run,38
747,397,2,2024-03-03 14:30:00,alert_fired,118
748,338,5,2024-05-11 09:47:00,api_call,262
749,232,4,2024-05-11 04:21:00,report_run,85
750,142,4,2024-10-26 11:42:00,export,128
751,307,4,2024-12-21 02:08:00,report_run,88
752,447,6,2023-11-12 05:15:00,login,385
753,338,3,2023-11-13 03:59:00,api_call,291
754,190,6,2024-09-03 04:08:00,dashboard_view,475
755,425,1,2024-06-28 09:14:00,alert_fired,101
756,258,3,2024-11-05 15:15:00,login,32
757,131,5,2024-12-06 22:38:00,report_run,152
758,232,3,2024-06-26 12:22:00,api_call,189
759,170,6,2024-11-01 18:34:00,report_run,320
760,303,2,2023-08-25 09:38:00,dashboard_view,274
761,334,6,2024-12-27 18:11:00,login,347
762,75,4,2024-09-14 22:18:00,login,370
763,126,1,2024-09-02 15:12:00,api_call,365
764,320,4,2024-09-23 22:57:00,dashboard_view,344
765,255,2,2024-10-07 01:36:00,login,208
766,183,3,2024-05-27 02:17:00,login,106
767,2,4,2024-02-06 14:43:00,login,342
768,392,1,2023-11-28 01:55:00,export,220
769,106,2,2024-05-17 18:14:00,alert_fired,291
770,404,6,2024-03-27 07:08:00,api_call,273
771,244,1,2023-10-22 04:36:00,alert_fired,316
772,373,6,2024-08-24 19:02:00,export,120
773,89,5,2024-12-06 07:44:00,dashboard_view,241
774,37,4,2024-03-13 05:20:00,dashboard_view,75
775,97,2,2023-10-28 15:43:00,api_call,410
776,315,2,2023-11-12 10:31:00,login,315
777,268,4,2024-07-09 00:55:00,alert_fired,253
778,203,1,2024-12-26 19:32:00,export,140
779,35,2,2024-10-08 06:24:00,api_call,167
780,56,5,2024-02-05 05:50:00,report_run,332
781,11,1,2023-11-19 05:47:00,alert_fired,147
782,306,1,2024-05-14 19:16:00,api_call,47
783,60,4,2024-05-16 23:15:00,dashboard_view,137
784,86,1,2024-09-15 21:45:00,report_run,205
785,360,4,2024-08-11 08:22:00,api_call,166
786,65,6,2024-12-28 07:34:00,alert_fired,7
787,375,1,2024-10-08 13:33:00,alert_fired,440
788,354,1,2024-05-27 11:54:00,login,232
789,98,3,2024-11-02 10:16:00,api_call,414
790,381,1,2024-03-25 14:43:00,report_run,76
791,313,5,2023-10-21 09:27:00,api_call,185
792,418,1,2024-10-05 22:15:00,login,416
793,395,1,2024-05-08 22:26:00,api_call,111
794,21,4,2024-09-13 23:50:00,export,143
795,448,5,2024-06-19 03:55:00,alert_fired,270
796,393,4,2024-12-19 12:53:00,login,144
797,466,2,2024-05-18 13:39:00,dashboard_view,272
798,322,2,2024-09-10 21:43:00,alert_fired,345
799,274,6,2024-10-13 12:04:00,report_run,348
800,261,4,2024-05-15 14:49:00,export,356
801,65,3,2024-10-19 16:05:00,export,325
802,383,1,2023-11-20 08:26:00,export,362
803,184,5,2024-06-14 09:51:00,api_call,415
804,364,3,2023-12-24 19:52:00,report_run,500
805,401,5,2024-10-14 14:13:00,dashboard_view,181
806,37,4,2024-05-06 10:34:00,dashboard_view,105
807,351,1,2024-04-24 04:32:00,login,167
808,3,6,2024-05-09 09:33:00,login,314
809,317,3,2024-01-26 16:19:00,export,96
810,351,1,2024-08-16 14:50:00,alert_fired,260
811,86,6,2023-07-28 22:03:00,export,156
812,272,6,2024-07-03 01:29:00,alert_fired,326
813,55,3,2024-11-14 19:44:00,login,168
814,451,5,2024-01-05 16:05:00,api_call,489
815,112,2,2024-01-18 14:04:00,api_call,257
816,113,5,2024-08-16 19:11:00,alert_fired,238
817,210,4,2023-11-07 23:14:00,report_run,393
818,418,4,2024-06-28 21:29:00,alert_fired,426
819,35,6,2023-08-20 21:48:00,report_run,130
820,322,2,2024-05-01 16:55:00,report_run,454
821,259,6,2024-09-01 01:41:00,report_run,232
822,472,2,2023-10-27 17:40:00,export,255
823,148,3,2023-10-27 12:29:00,alert_fired,195
824,390,4,2024-01-11 14:39:00,login,484
825,449,4,2024-11-07 21:34:00,alert_fired,115
826,170,5,2024-08-15 03:17:00,login,441
827,376,6,2023-08-27 06:16:00,login,309
828,323,3,2024-10-10 12:23:00,report_run,231
829,385,1,2024-02-16 03:40:00,login,348
830,426,3,2024-10-03 17:56:00,dashboard_view,245
831,314,4,2024-04-09 20:34:00,alert_fired,236
832,75,1,2024-12-08 14:48:00,dashboard_view,434
833,79,6,2024-01-28 17:22:00,export,159
834,170,2,2024-10-18 06:27:00,alert_fired,494
835,314,5,2024-11-05 21:33:00,alert_fired,354
836,472,5,2024-11-28 00:21:00,login,230
837,7,1,2024-05-28 07:06:00,alert_fired,164
838,287,2,2024-01-06 23:04:00,alert_fired,301
839,467,1,2024-03-09 09:20:00,login,93
840,405,5,2024-10-17 20:28:00,alert_fired,113
841,263,5,2024-09-28 03:48:00,api_call,322
842,41,3,2024-11-15 17:43:00,alert_fired,318
843,451,6,2023-09-26 20:30:00,api_call,417
844,404,2,2024-04-20 04:25:00,dashboard_view,496
845,186,6,2024-06-04 14:16:00,login,95
846,156,3,2024-08-16 16:26:00,export,400
847,126,4,2024-07-08 21:41:00,alert_fired,100
848,353,3,2024-08-05 00:22:00,login,425
849,60,1,2023-07-26 22:12:00,api_call,476
850,110,5,2023-11-10 09:57:00,api_call,481
851,410,3,2023-10-07 19:41:00,alert_fired,17
852,452,1,2023-07-06 06:24:00,login,303
853,330,1,2024-08-28 20:47:00,dashboard_view,422
854,258,2,2024-11-16 02:41:00,alert_fired,231
855,120,5,2024-04-15 07:07:00,report_run,73
856,181,1,2024-07-01 23:59:00,report_run,181
857,135,3,2024-09-02 05:27:00,alert_fired,465
858,235,3,2023-09-19 07:35:00,alert_fired,44
859,197,2,2024-02-19 22:58:00,report_run,44
860,192,2,2023-08-28 13:11:00,alert_fired,25
861,370,1,2024-08-26 18:46:00,report_run,454
862,350,5,2023-10-27 05:30:00,login,61
863,65,3,2024-05-08 12:52:00,report_run,9
864,285,5,2024-12-22 10:00:00,alert_fired,337
865,252,3,2023-11-22 16:37:00,alert_fired,197
866,205,3,2023-10-24 02:08:00,dashboard_view,484
867,335,1,2024-11-15 10:21:00,alert_fired,62
868,271,4,2023-07-23 15:59:00,login,226
869,247,6,2024-11-23 20:30:00,report_run,470
870,443,3,2024-12-16 17:47:00,api_call,100
871,143,6,2023-11-28 05:26:00,alert_fired,357
872,44,3,2024-10-12 05:16:00,login,114
873,418,6,2024-12-22 21:49:00,dashboard_view,330
874,248,3,2023-12-08 21:06:00,alert_fired,417
875,284,3,2023-09-10 16:19:00,login,222
876,220,5,2024-03-28 17:26:00,dashboard_view,452
877,244,1,2024-01-28 12:36:00,dashboard_view,230
878,353,3,2024-02-01 09:24:00,report_run,447
879,319,2,2023-10-28 20:49:00,api_call,37
880,367,1,2023-11-28 06:33:00,dashboard_view,473
881,113,1,2024-09-26 09:21:00,export,247
882,271,1,2024-11-01 22:27:00,api_call,276
883,144,3,2024-02-08 21:04:00,dashboard_view,118
884,236,4,2024-11-28 08:12:00,report_run,229
885,356,3,2024-02-20 23:15:00,report_run,250
886,331,2,2024-03-09 23:13:00,alert_fired,410
887,130,5,2024-03-21 11:50:00,report_run,58
888,241,6,2024-01-26 04:54:00,api_call,325
889,466,6,2024-07-28 15:47:00,report_run,313
890,376,1,2024-11-27 18:13:00,export,157
891,117,4,2024-12-17 23:48:00,alert_fired,372
892,374,4,2024-11-09 04:09:00,dashboard_view,153
893,380,2,2023-08-12 13:50:00,api_call,241
894,136,6,2024-10-17 17:36:00,alert_fired,12
895,336,1,2024-07-28 05:34:00,report_run,487
896,48,5,2024-10-01 16:28:00,report_run,119
897,358,5,2023-08-13 06:20:00,login,329
898,204,1,2024-02-14 00:34:00,api_call,119
899,460,5,2023-08-10 10:30:00,dashboard_view,408
900,209,2,2024-11-08 02:07:00,dashboard_view,476
901,194,6,2024-11-18 08:01:00,export,249
902,320,1,2024-04-19 07:35:00,export,239
903,194,4,2024-03-02 09:43:00,alert_fired,52
904,34,1,2024-08-15 23:04:00,api_call,147
905,129,2,2024-06-06 05:45:00,dashboard_view,399
906,339,4,2024-11-24 14:05:00,alert_fired,207
907,2,2,2024-05-20 06:23:00,api_call,34
908,192,5,2023-10-04 12:35:00,alert_fired,297
909,206,4,2024-06-03 21:41:00,export,412
910,230,6,2024-10-14 08:40:00,login,448
911,21,1,2023-10-27 04:00:00,alert_fired,26
912,151,2,2024-06-28 16:30:00,api_call,18
913,178,1,2023-11-13 10:13:00,export,68
914,216,6,2024-06-12 20:55:00,export,458
915,18,2,2024-11-28 00:04:00,dashboard_view,58
916,392,5,2024-12-03 00:41:00,dashboard_view,117
917,146,3,2023-11-26 23:27:00,alert_fired,496
918,37,4,2024-07-26 12:41:00,report_run,437
919,301,3,2024-02-03 16:50:00,report_run,166
920,478,5,2024-03-12 18:12:00,dashboard_view,46
921,281,6,2024-01-09 00:05:00,report_run,291
922,462,6,2024-03-24 23:10:00,login,403
923,381,2,2024-11-28 09:14:00,dashboard_view,355
924,434,5,2024-10-20 17:27:00,api_call,18
925,136,5,2024-12-27 01:45:00,alert_fired,159
926,309,1,2024-01-03 02:01:00,export,335
927,184,6,2024-12-27 05:14:00,login,327
928,30,4,2024-02-02 06:21:00,api_call,184
929,7,3,2024-05-26 16:23:00,export,310
930,69,5,2024-11-18 13:27:00,report_run,115
931,295,2,2023-07-17 04:31:00,login,409
932,132,2,2024-01-22 16:25:00,alert_fired,32
933,404,5,2024-08-28 13:32:00,login,64
934,286,1,2024-12-11 02:53:00,report_run,241
935,470,3,2024-06-08 21:04:00,dashboard_view,384
936,74,1,2024-07-26 09:45:00,api_call,112
937,152,4,2024-08-06 00:00:00,dashboard_view,234
938,333,5,2024-12-20 06:16:00,alert_fired,270
939,379,3,2024-10-25 18:17:00,login,439
940,282,1,2024-03-02 20:53:00,api_call,258
941,127,2,2024-02-13 19:14:00,dashboard_view,213
942,388,6,2023-09-11 11:24:00,dashboard_view,252
943,200,4,2023-08-26 20:13:00,login,161
944,181,4,2024-08-05 23:00:00,login,88
945,274,6,2024-10-01 04:47:00,report_run,298
946,387,3,2024-01-16 14:52:00,report_run,351
947,370,5,2024-07-24 11:53:00,api_call,40
948,385,2,2024-06-18 21:58:00,alert_fired,361
949,397,2,2024-09-26 18:36:00,alert_fired,350
950,406,5,2023-11-16 05:27:00,report_run,119
951,20,1,2024-11-08 04:30:00,export,264
952,10,6,2024-12-14 10:34:00,report_run,298
953,124,4,2024-10-03 03:57:00,alert_fired,326
954,70,5,2024-01-24 19:31:00,alert_fired,67
955,164,6,2024-10-02 19:32:00,report_run,493
956,474,1,2024-07-28 04:52:00,dashboard_view,291
957,345,3,2024-08-13 14:14:00,dashboard_view,208
958,230,4,2024-03-13 20:57:00,login,71
959,424,4,2024-05-03 17:06:00,api_call,421
960,68,6,2024-03-25 06:49:00,api_call,352
961,296,5,2024-02-16 21:31:00,report_run,349
962,107,4,2024-05-16 03:39:00,dashboard_view,159
963,212,6,2024-06-22 13:46:00,login,75
964,270,4,2024-09-05 16:00:00,login,271
965,431,3,2023-12-22 14:13:00,report_run,179
966,85,6,2024-09-05 22:44:00,login,111
967,371,3,2024-08-27 14:38:00,export,2
968,335,2,2023-08-21 13:08:00,login,396
969,71,6,2024-05-13 09:56:00,report_run,307
970,303,2,2024-10-02 02:46:00,login,228
971,125,6,2024-09-20 22:04:00,report_run,90
972,473,4,2024-12-27 19:27:00,dashboard_view,479
973,162,1,2023-12-19 20:57:00,report_run,494
974,16,1,2023-10-13 23:32:00,dashboard_view,61
975,42,4,2024-03-22 18:31:00,alert_fired,106
976,117,6,2024-10-04 07:43:00,alert_fired,230
977,446,4,2024-05-15 18:13:00,export,450
978,53,4,2024-11-12 00:19:00,report_run,323
979,47,4,2024-03-19 12:05:00,alert_fired,70
980,211,1,2024-10-05 16:29:00,report_run,333
981,399,1,2024-10-05 07:52:00,alert_fired,426
982,115,3,2024-10-04 22:35:00,export,97
983,145,1,2024-11-26 08:11:00,alert_fired,98
984,189,6,2024-08-06 23:26:00,report_run,265
985,218,5,2024-11-07 16:16:00,dashboard_view,421
986,375,1,2024-12-16 17:36:00,api_call,448
987,396,5,2024-12-18 15:39:00,login,213
988,256,2,2023-09-10 12:48:00,dashboard_view,246
989,277,4,2024-09-18 14:00:00,dashboard_view,168
990,436,6,2024-08-26 16:40:00,dashboard_view,32
991,364,5,2024-03-28 13:59:00,api_call,168
992,155,4,2024-09-12 16:21:00,export,413
993,348,5,2024-02-10 21:10:00,login,104
994,182,4,2024-06-23 10:35:00,login,181
995,331,6,2023-09-28 05:28:00,dashboard_view,455
996,317,1,2024-07-28 02:28:00,api_call,350
997,378,3,2024-06-10 11:58:00,api_call,309
998,148,6,2024-09-21 12:33:00,alert_fired,110
999,119,6,2024-12-23 22:32:00,dashboard_view,65
1000,205,1,2024-05-26 17:53:00,export,450
1001,460,2,2023-09-14 17:40:00,dashboard_view,358
1002,154,2,2024-08-28 15:20:00,login,247
1003,46,3,2024-04-08 13:48:00,login,62
1004,150,6,2024-09-21 10:59:00,login,227
1005,473,3,2024-05-14 05:25:00,api_call,202
1006,188,1,2024-03-16 00:07:00,login,203
1007,359,3,2024-12-06 23:59:00,alert_fired,315
1008,97,3,2024-10-26 21:45:00,login,236
1009,456,1,2023-10-23 01:07:00,report_run,148
1010,115,4,2024-07-18 10:29:00,dashboard_view,197
1011,468,6,2024-12-27 12:33:00,alert_fired,291
1012,437,3,2024-08-03 21:37:00,api_call,422
1013,124,3,2024-12-27 09:17:00,export,111
1014,224,1,2024-09-26 02:58:00,login,58
1015,84,6,2024-04-02 03:53:00,export,121
1016,267,1,2023-09-14 21:57:00,dashboard_view,379
1017,384,5,2024-07-17 22:16:00,login,116
1018,48,4,2024-12-08 19:58:00,api_call,54
1019,94,2,2023-12-03 04:38:00,api_call,487
1020,29,2,2024-11-16 23:51:00,report_run,124
1021,131,1,2024-10-11 16:45:00,report_run,53
1022,113,6,2024-10-09 13:32:00,api_call,223
1023,15,4,2023-12-03 05:18:00,report_run,405
1024,393,5,2023-12-07 04:35:00,dashboard_view,278
1025,69,1,2024-10-04 11:15:00,alert_fired,214
1026,214,6,2024-06-21 14:25:00,alert_fired,410
1027,206,5,2023-07-05 16:25:00,dashboard_view,88
1028,368,6,2024-02-19 22:33:00,alert_fired,22
1029,435,6,2024-07-23 19:34:00,login,128
1030,83,2,2024-03-11 12:21:00,alert_fired,69
1031,60,4,2024-12-21 01:19:00,login,291
1032,360,3,2023-10-03 21:31:00,login,334
1033,387,2,2024-10-16 04:04:00,export,132
1034,163,6,2024-03-14 16:28:00,export,21
1035,470,6,2024-01-19 17:19:00,api_call,47
1036,413,3,2023-11-28 20:52:00,login,469
1037,466,6,2024-10-06 16:04:00,report_run,286
1038,111,1,2023-12-15 22:51:00,alert_fired,34
1039,161,1,2023-09-01 07:05:00,dashboard_view,410
1040,454,2,2024-10-14 02:18:00,export,382
1041,31,2,2024-11-13 17:07:00,login,334
1042,282,4,2023-10-12 20:47:00,alert_fired,137
1043,275,5,2023-09-22 01:36:00,api_call,403
1044,21,4,2024-09-20 03:07:00,report_run,264
1045,141,1,2024-05-06 14:21:00,export,333
1046,19,5,2024-11-06 08:09:00,login,362
1047,275,2,2024-12-25 06:22:00,login,286
1048,332,3,2023-09-03 20:23:00,report_run,7
1049,377,6,2023-09-01 18:13:00,login,493
1050,199,1,2023-11-09 16:04:00,report_run,27
1051,332,1,2024-09-07 15:31:00,export,17
1052,284,5,2024-07-12 17:59:00,report_run,299
1053,182,5,2024-11-24 04:37:00,login,390
1054,266,1,2024-11-19 04:23:00,api_call,370
1055,475,6,2023-12-15 05:34:00,export,145
1056,473,4,2024-01-08 09:21:00,dashboard_view,237
1057,186,6,2024-12-04 22:52:00,report_run,429
1058,349,5,2024-09-06 22:24:00,dashboard_view,494
1059,436,2,2024-02-16 15:30:00,export,172
1060,455,5,2024-07-07 05:11:00,api_call,85
1061,378,4,2024-02-24 15:05:00,api_call,233
1062,41,5,2024-06-04 21:13:00,api_call,341
1063,438,3,2023-09-17 03:04:00,export,124
1064,353,1,2024-06-14 04:31:00,alert_fired,71
1065,266,3,2024-07-27 20:08:00,export,356
1066,394,3,2024-08-13 18:56:00,api_call,281
1067,101,5,2024-02-13 02:37:00,alert_fired,174
1068,398,3,2024-02-16 16:43:00,report_run,204
1069,452,1,2024-06-08 15:48:00,api_call,51
1070,422,4,2024-11-22 14:21:00,alert_fired,448
1071,89,1,2024-04-05 01:10:00,report_run,194
1072,24,2,2024-10-06 18:20:00,export,297
1073,475,2,2024-12-09 14:27:00,api_call,184
1074,310,6,2024-06-28 23:48:00,login,232
1075,109,6,2024-12-03 20:58:00,login,349
1076,244,4,2024-10-14 21:28:00,export,375
1077,299,6,2024-11-14 18:24:00,export,357
1078,166,2,2024-03-17 03:38:00,alert_fired,457
1079,82,4,2024-01-10 17:28:00,alert_fired,93
1080,303,1,2024-12-03 22:24:00,alert_fired,227
1081,414,1,2024-05-10 23:35:00,alert_fired,93
1082,426,6,2023-07-15 02:55:00,report_run,82
1083,402,5,2023-08-09 09:58:00,api_call,498
1084,362,4,2024-11-09 19:17:00,alert_fired,226
1085,339,3,2024-06-26 07:54:00,login,175
1086,383,4,2024-07-01 20:52:00,alert_fired,400
1087,362,6,2024-09-21 00:54:00,export,394
1088,40,1,2023-08-11 04:53:00,dashboard_view,294
1089,163,6,2024-07-19 21:25:00,alert_fired,451
1090,257,3,2024-02-14 11:57:00,api_call,176
1091,109,6,2024-10-13 09:19:00,api_call,279
1092,423,5,2024-06-14 05:53:00,dashboard_view,329
1093,335,3,2024-03-27 12:01:00,export,369
1094,289,3,2024-11-08 16:08:00,dashboard_view,50
1095,468,4,2024-01-15 01:32:00,api_call,62
1096,368,3,2023-07-21 16:27:00,alert_fired,169
1097,421,1,2024-10-17 09:19:00,alert_fired,347
1098,449,4,2023-09-03 16:53:00,export,33
1099,160,4,2023-07-13 17:15:00,api_call,153
1100,265,6,2024-07-27 10:58:00,report_run,278
1101,424,3,2023-11-09 08:12:00,alert_fired,244
